0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209
0.011,12.585,0.063,21.219,4.21,3.05,3.241,7.519,8.012,2.904,4.998,10.18,5.703,4.812,5.708,3.924,3.16,4.711,3.716,7.525,1.003,6.544,1.94,1.618,1.304,1.113,1.852,0.809,2.058,0.002,0.015,13.374,0.168,24.183,10.957,4.17,9.227,12.152,12.947,4.523,7.48,13.786,8.611,6.817,6.724,5.128,5.957,8.578,4.875,8.264,1.852,7.365,3.057,1.845,1.304,1.27,2.121,0.81,2.565,0.002,0.008,11.671,0.075,19.361,4.263,2.136,3.101,6.398,6.969,2.162,4.127,9.813,5.732,4.459,4.756,3.598,3.467,4.589,2.716,6.815,1.096,5.678,1.814,1.292,1.304,0.975,1.584,0.809,1.518,0.001,0.015,13.25,0.068,22.768,4.752,4.149,4.069,8.853,9.55,3.875,5.994,10.933,6.071,5.242,6.603,4.253,3.292,5.235,4.844,8.242,1.044,7.334,2.149,1.836,1.304,1.267,2.116,0.81,2.553,0.002,0.005,11.195,0.104,18.363,5.303,1.449,3.44,6.083,6.476,1.719,3.671,10.234,6.266,4.615,4.116,3.608,4.234,4.998,1.966,6.408,1.329,5.199,1.807,1.111,1.304,0.852,1.372,0.808,1.118,0.001,0.013,13.738,0.058,23.349,4.375,3.859,3.469,8.994,8.999,3.64,5.888,10.896,5.832,5.377,6.668,4.387,3.033,4.997,4.675,8.375,0.965,7.596,2.087,2.008,1.304,1.221,2.09,0.81,2.576,0.002,0.129,72.989,0.234,160.922,30.322,57.502,43.196,60.62,103.432,59.6,70.768,70.916,46.087,26.099,69.29,42.261,29.669,38.001,17.478,68.508,7.109,40.57,16.01,6.609,10.185,4.454,9.188,1.493,5.932,0.002
0.084,12.76,0.272,24.12,5.39,8.882,8.123,15.899,15.114,14.429,20.532,13.081,14.736,11.504,9.393,9.009,8.581,6.747,4.319,3.524,2.313,1.232,1.53,0.057,0.951,0.0,0.0,0.0,0.0,0.0,0.099,13.553,0.35,26.506,8.839,10.925,13.553,19.442,17.699,15.762,25.515,14.3,20.255,12.827,10.905,10.372,9.464,9.321,5.552,6.493,2.686,1.27,4.383,0.117,2.807,0.0,0.0,0.0,0.0,0.0,0.063,11.802,0.177,21.445,4.346,6.549,6.462,13.711,12.563,12.627,16.87,11.469,12.081,10.011,8.4,7.846,7.435,6.032,3.595,2.817,2.081,1.176,1.519,0.06,1.037,0.0,0.0,0.0,0.0,0.0,0.098,13.519,0.345,26.299,6.596,10.866,10.58,18.08,17.316,15.712,23.803,14.256,17.347,12.788,10.236,9.877,9.396,7.61,4.945,4.517,2.5,1.268,1.986,0.065,1.203,0.0,0.0,0.0,0.0,0.0,0.051,11.216,0.133,19.778,3.733,5.108,5.44,12.358,11.193,11.57,14.901,10.557,10.655,9.091,7.915,7.24,6.77,5.787,3.256,2.391,1.965,1.146,1.616,0.065,1.178,0.0,0.0,0.0,0.0,0.0,0.108,13.864,0.411,27.151,6.846,11.463,10.262,18.454,18.399,16.509,25.456,15.032,18.395,13.183,10.764,10.501,9.915,8.021,5.36,4.63,2.618,1.298,1.901,0.062,1.095,0.0,0.0,0.0,0.0,0.0,1.238,69.612,1.552,170.283,46.469,130.43,115.88,129.157,112.677,108.805,192.526,68.644,119.839,82.576,60.398,80.101,89.933,52.144,41.661,48.335,16.778,6.794,25.453,0.612,3.91,0.0,0.0,0.0,0.0,0.0
0.008,8.988,0.003,16.671,3.906,5.274,2.632,5.569,7.073,3.928,3.771,4.215,2.741,3.907,1.294,1.634,1.622,0.746,0.0,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,9.474,0.006,17.783,4.619,6.592,3.546,6.421,8.39,4.802,4.193,4.888,2.741,4.603,1.786,1.73,1.725,1.16,0.0,0.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,8.404,0.002,15.243,3.148,4.123,1.831,4.827,5.691,3.177,3.439,3.567,2.741,3.21,0.83,1.493,1.471,0.404,0.0,0.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,9.46,0.005,17.745,4.602,6.57,3.527,6.407,8.36,4.783,4.187,4.875,2.741,4.589,1.772,1.726,1.721,1.149,0.0,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,8.019,0.001,14.396,2.592,3.123,1.233,4.169,4.652,2.651,3.161,3.058,2.741,2.662,0.564,1.416,1.388,0.212,0.0,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,9.606,0.005,18.338,4.636,6.188,3.402,6.14,8.373,4.712,4.032,4.797,2.741,4.53,1.85,1.802,1.802,1.165,0.0,0.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097,43.677,0.022,96.673,19.098,26.374,22.355,41.009,52.186,25.402,31.375,26.415,11.564,16.533,5.815,5.193,2.705,0.746,0.0,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.007,21.596,0.005,24.18,7.271,7.646,7.216,10.05,9.074,6.368,7.174,8.442,8.763,10.024,7.943,4.032,4.558,1.802,6.996,2.147,3.432,7.288,0.247,6.616,4.099,3.578,1.631,2.048,0.89,1.862,0.01,23.993,0.006,27.353,9.183,9.137,9.026,11.839,10.007,7.319,8.083,10.676,10.028,12.745,9.625,4.696,5.008,2.16,7.523,2.428,3.777,8.069,0.276,7.314,4.259,4.046,1.77,2.213,0.898,2.19,0.005,18.625,0.005,20.406,5.367,5.774,5.381,8.145,7.787,5.307,6.214,6.176,7.365,7.518,6.222,3.432,3.988,1.341,6.325,1.744,2.987,6.42,0.215,5.739,3.866,3.188,1.467,1.861,0.883,1.579,0.01,23.921,0.006,27.252,9.129,9.091,8.976,11.787,9.972,7.289,8.055,10.612,9.994,12.685,9.578,4.684,4.994,2.148,7.504,2.417,3.764,8.045,0.275,7.292,4.252,4.034,1.766,2.209,0.897,2.186,0.003,16.724,0.005,18.136,4.235,4.59,4.227,6.991,7.069,4.711,5.679,4.79,6.426,5.782,5.154,2.912,3.631,1.087,5.96,1.523,2.749,5.886,0.192,5.187,3.739,2.968,1.357,1.731,0.877,1.322,0.009,24.818,0.006,28.633,9.487,9.697,9.316,12.312,10.612,7.642,8.339,11.179,10.275,12.522,9.915,4.51,5.187,2.357,7.824,2.634,4.006,8.331,0.277,7.58,4.377,4.055,1.803,2.238,0.896,2.069,0.084,87.456,0.041,121.412,59.887,46.719,51.266,76.684,43.093,38.813,41.466,95.566,50.51,80.609,44.424,18.463,20.089,9.982,22.001,7.453,13.795,21.209,0.717,19.264,11.925,10.309,4.565,5.898,0.967,8.398
0.026,6.789,0.038,7.756,3.012,3.225,1.552,3.603,1.663,4.098,3.897,5.625,3.767,3.82,1.548,3.221,1.916,0.879,1.942,0.267,1.686,0.0,0.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,7.439,0.056,9.323,3.56,4.338,2.631,4.659,1.842,5.287,5.079,8.004,5.457,5.116,2.416,3.806,2.405,1.4,2.496,0.357,2.643,0.0,0.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,6.018,0.025,6.065,2.454,2.262,0.84,2.689,1.416,2.894,2.899,3.889,2.394,2.664,0.944,2.727,1.563,0.517,1.393,0.19,1.011,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,7.421,0.055,9.285,3.547,4.316,2.612,4.636,1.835,5.255,5.055,7.955,5.421,5.089,2.401,3.794,2.397,1.391,2.483,0.356,2.626,0.0,0.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,5.503,0.017,4.835,2.041,1.51,0.384,2.034,1.278,2.098,2.15,2.83,1.5,1.859,0.507,2.369,1.309,0.287,1.008,0.12,0.536,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,7.601,0.052,9.398,3.545,4.115,2.232,4.522,1.96,5.452,4.853,7.487,5.183,4.934,2.074,3.714,2.232,1.226,2.487,0.324,2.301,0.0,0.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325,29.635,1.007,51.436,38.893,48.419,24.698,58.003,9.539,39.618,40.196,117.305,65.618,32.347,44.486,34.491,17.917,31.289,11.197,1.869,48.648,0.0,1.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.012,22.243,0.187,27.697,11.267,11.094,3.0,10.693,10.535,8.305,9.657,5.315,10.628,7.912,10.219,8.516,6.217,6.653,7.228,8.71,4.968,4.09,4.259,4.733,2.971,3.389,0.902,1.519,0.818,0.0,0.016,23.995,0.215,29.668,13.412,12.547,3.489,12.074,11.791,9.529,10.628,6.112,12.004,8.544,11.432,9.61,7.188,6.954,8.258,9.699,5.864,4.54,4.71,5.318,3.139,3.699,0.976,1.519,0.818,0.0,0.009,19.708,0.146,24.977,9.078,9.302,2.447,9.111,9.114,6.945,8.413,4.481,9.064,6.994,8.691,7.22,5.064,6.225,5.949,7.528,3.97,3.587,3.787,4.137,2.727,2.953,0.795,1.519,0.818,0.0,0.016,23.927,0.214,29.591,13.36,12.496,3.474,12.036,11.754,9.494,10.594,6.087,11.965,8.519,11.39,9.569,7.15,6.942,8.224,9.67,5.835,4.529,4.699,5.3,3.133,3.688,0.974,1.519,0.818,0.0,0.005,18.319,0.124,23.524,7.524,8.294,2.115,8.047,8.222,6.103,7.701,4.013,8.041,6.489,7.823,6.556,4.519,5.985,5.169,6.754,3.412,3.231,3.446,3.809,2.593,2.706,0.735,1.519,0.818,0.0,0.015,25.305,0.236,31.106,13.525,13.348,3.634,12.367,12.189,9.83,11.166,6.371,12.303,9.014,12.102,10.294,7.879,7.159,8.698,9.979,6.18,4.592,4.733,5.466,3.262,3.904,1.032,1.519,0.818,0.0,0.141,58.43,1.417,90.564,72.729,78.398,16.019,46.96,53.024,49.399,35.269,33.325,50.932,39.17,51.678,37.102,28.5,20.454,31.139,36.231,24.691,12.835,13.629,15.757,5.187,5.925,1.348,1.519,0.818,0.0
0.022,15.336,0.023,26.136,3.459,6.883,4.411,11.412,10.441,11.911,15.862,15.194,11.465,5.107,8.2,6.064,6.271,3.532,4.921,7.301,2.252,0.219,2.362,1.881,0.499,0.0,0.0,0.0,0.0,0.0,0.029,15.948,0.028,28.245,4.013,8.503,5.452,12.749,11.586,14.207,18.299,17.492,13.467,5.441,9.623,7.017,7.362,3.972,5.828,8.24,2.252,0.227,2.548,2.041,0.499,0.0,0.0,0.0,0.0,0.0,0.016,14.592,0.018,23.795,2.934,5.303,3.451,10.159,9.176,9.827,13.382,13.007,9.48,4.65,6.862,5.148,5.345,3.155,4.133,6.238,2.251,0.21,2.112,1.648,0.499,0.0,0.0,0.0,0.0,0.0,0.029,15.93,0.028,28.191,4.003,8.468,5.434,12.725,11.556,14.167,18.237,17.44,13.424,5.43,9.597,6.997,7.341,3.963,5.815,8.211,2.252,0.227,2.541,2.035,0.499,0.0,0.0,0.0,0.0,0.0,0.01,14.107,0.014,22.15,2.502,4.124,2.643,9.11,8.317,8.07,11.709,11.507,7.971,4.384,5.76,4.454,4.62,2.873,3.423,5.591,2.251,0.204,1.965,1.521,0.499,0.0,0.0,0.0,0.0,0.0,0.026,16.131,0.03,28.488,3.906,8.39,5.202,12.453,11.781,13.631,18.535,17.362,13.366,5.636,9.331,6.924,7.119,3.894,5.511,8.583,2.252,0.225,2.649,2.16,0.499,0.0,0.0,0.0,0.0,0.0,0.255,79.924,0.363,194.945,33.357,93.386,43.489,74.065,111.427,118.197,172.563,159.172,122.448,45.971,103.31,92.298,54.369,35.151,85.14,68.78,17.653,2.013,27.533,23.666,1.996,0.0,0.0,0.0,0.0,0.0
0.006,16.486,0.366,25.21,10.297,5.592,2.067,13.937,11.623,9.18,8.934,13.375,12.555,5.601,5.427,9.562,3.066,3.112,2.802,2.898,2.416,0.995,1.529,2.007,0.389,0.002,0.0,0.0,0.0,0.0,0.007,17.254,0.426,26.573,11.484,6.636,2.224,15.32,12.521,9.912,9.959,14.517,13.17,5.936,6.174,10.941,3.367,3.815,3.193,3.505,2.772,0.995,1.693,2.134,0.453,0.002,0.0,0.0,0.0,0.0,0.004,15.378,0.279,23.256,8.942,4.258,1.842,12.059,10.318,8.268,7.61,11.838,11.723,5.127,4.549,7.995,2.63,2.438,2.289,2.226,1.898,0.995,1.29,1.823,0.295,0.002,0.0,0.0,0.0,0.0,0.007,17.224,0.424,26.52,11.447,6.594,2.218,15.271,12.486,9.885,9.917,14.475,13.149,5.923,6.149,10.902,3.355,3.795,3.177,3.49,2.758,0.995,1.687,2.129,0.451,0.002,0.0,0.0,0.0,0.0,0.003,14.773,0.232,22.189,8.128,3.596,1.716,10.958,9.601,7.796,6.965,10.991,11.233,4.864,4.046,6.975,2.39,2.045,2.034,1.759,1.614,0.995,1.159,1.722,0.244,0.002,0.0,0.0,0.0,0.0,0.007,17.829,0.471,27.579,11.949,7.435,2.335,16.105,13.19,10.412,10.784,15.225,13.512,6.17,6.488,11.284,3.592,3.907,3.504,3.592,3.037,0.995,1.816,2.228,0.501,0.002,0.0,0.0,0.0,0.0,0.065,72.264,3.009,157.898,60.834,48.526,4.609,102.509,77.484,50.359,49.395,87.366,83.77,27.76,55.061,99.219,10.551,38.711,9.714,12.783,7.29,1.659,4.324,5.314,1.936,0.002,0.0,0.0,0.0,0.0
0.081,16.534,0.164,33.031,8.576,10.137,13.4,18.499,27.725,14.259,13.36,18.109,11.533,9.949,4.959,6.05,2.642,2.781,2.525,0.757,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096,17.865,0.41,35.329,11.177,14.087,17.554,21.983,35.063,17.777,16.872,21.884,15.023,11.853,5.765,6.626,3.563,3.642,2.591,1.316,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061,14.953,0.069,30.483,6.789,6.994,10.409,15.444,21.85,11.301,11.094,14.873,9.1,8.082,4.545,5.371,1.871,2.155,2.459,0.404,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,17.775,0.346,35.15,10.718,13.505,17.082,21.585,34.088,17.363,16.315,21.546,14.524,11.611,5.64,6.599,3.541,3.525,2.59,1.307,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,13.951,0.017,28.808,5.356,4.721,8.375,13.137,17.783,9.239,9.349,12.478,7.35,6.912,4.294,4.974,1.317,1.591,2.407,0.185,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104,18.386,0.392,36.038,11.224,14.57,17.306,22.24,35.864,18.117,16.57,21.908,14.976,12.57,5.614,6.902,3.424,3.508,2.585,1.091,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.182,65.145,10.468,180.998,89.58,172.002,188.246,155.961,321.585,141.501,111.552,141.812,129.106,91.947,48.425,29.446,48.627,13.863,4.204,17.714,0.289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.077,19.345,0.187,35.172,7.376,9.471,3.261,7.53,13.715,5.846,6.757,8.961,10.906,4.088,9.772,4.996,8.138,3.015,5.15,3.847,1.972,6.101,4.063,4.895,3.437,2.422,3.233,1.677,2.469,0.604,0.091,20.869,0.2,38.42,8.418,11.007,3.913,7.75,15.994,7.213,7.294,9.633,12.105,4.883,10.676,5.665,9.381,3.294,5.706,4.008,2.545,6.803,4.373,5.804,3.582,2.454,3.439,1.914,3.327,0.675,0.058,17.449,0.168,31.125,6.28,7.655,2.574,7.213,11.208,4.547,6.133,8.185,9.536,3.184,8.561,4.298,6.681,2.609,4.543,3.649,1.607,5.403,3.743,4.119,3.304,2.394,2.952,1.381,1.719,0.532,0.09,20.823,0.199,38.318,8.386,10.957,3.898,7.741,15.927,7.177,7.277,9.615,12.074,4.859,10.644,5.65,9.342,3.283,5.692,4.002,2.535,6.788,4.366,5.784,3.579,2.453,3.432,1.907,3.31,0.673,0.048,16.24,0.159,28.606,5.671,6.603,2.062,7.038,9.652,3.824,5.766,7.656,8.589,2.632,7.843,3.771,5.811,2.386,4.125,3.54,1.38,4.851,3.499,3.583,3.197,2.369,2.788,1.193,1.193,0.476,0.099,21.408,0.21,39.699,8.745,11.671,3.916,7.909,16.602,7.367,7.483,9.764,12.302,5.112,11.16,5.648,9.812,3.501,5.787,4.085,2.319,6.723,4.358,5.705,3.556,2.443,3.559,2.001,3.194,0.668,1.147,73.115,0.966,178.512,48.887,81.336,35.077,34.529,104.741,59.218,43.624,42.135,67.156,19.325,50.149,30.66,70.637,11.296,35.675,17.137,10.329,35.913,11.766,63.208,10.933,9.272,11.897,8.701,21.28,1.635
0.008,8.506,0.003,13.263,3.83,7.615,4.302,7.416,5.908,2.913,4.157,4.024,6.157,1.963,2.923,2.338,1.134,1.481,1.36,0.952,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,9.098,0.003,14.78,4.837,9.051,4.984,8.507,6.502,3.45,5.015,4.851,6.834,2.49,3.498,2.665,1.303,1.606,2.125,1.479,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,7.847,0.002,11.534,2.885,6.039,3.633,6.235,5.135,2.468,3.277,3.252,5.379,1.447,2.429,2.033,0.974,1.373,0.828,0.517,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,9.082,0.003,14.74,4.811,9.012,4.967,8.475,6.482,3.436,4.997,4.83,6.816,2.477,3.49,2.659,1.299,1.604,2.112,1.465,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,7.397,0.002,10.349,2.29,5.001,3.187,5.522,4.674,2.213,2.601,2.788,4.844,1.087,1.979,1.777,0.841,1.275,0.443,0.272,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,9.198,0.003,15.044,4.888,9.343,5.015,8.767,6.799,3.453,4.966,4.9,6.952,2.534,3.288,2.592,1.27,1.559,1.824,1.485,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093,60.406,0.039,122.054,43.615,83.504,43.43,84.679,41.34,17.557,48.953,37.161,43.7,14.951,48.904,22.994,8.32,8.965,6.036,4.756,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.006,14.348,0.001,26.043,4.3,6.264,4.865,10.326,10.815,12.358,4.395,12.002,5.472,7.281,8.35,10.355,7.03,4.401,4.82,8.529,1.929,5.104,0.427,1.413,0.355,0.553,1.536,0.723,0.0,0.059,0.008,15.387,0.001,28.659,5.029,9.209,7.561,13.229,14.967,18.905,7.505,13.794,8.721,8.654,17.265,16.22,8.813,5.036,8.756,13.243,2.579,5.465,0.494,1.731,0.433,0.645,2.856,0.842,0.0,0.059,0.005,13.221,0.001,23.688,3.527,6.139,3.754,8.415,10.159,10.296,3.674,10.207,4.757,5.694,8.173,8.813,6.421,3.532,4.432,7.962,1.316,4.579,0.408,1.145,0.261,0.419,1.387,0.55,0.0,0.059,0.008,15.168,0.001,27.84,4.999,6.686,5.92,11.912,11.719,14.698,5.134,13.531,6.239,8.582,9.38,12.217,7.572,5.009,5.582,9.399,2.563,5.451,0.452,1.642,0.428,0.641,1.883,0.838,0.0,0.059,0.003,12.64,0.001,22.401,2.965,6.622,3.295,7.641,10.488,9.76,3.488,9.131,4.782,4.823,9.319,8.51,6.295,3.067,4.915,8.519,0.899,4.291,0.396,1.029,0.209,0.346,1.428,0.454,0.0,0.059,0.008,15.746,0.001,28.849,5.049,6.635,6.26,12.833,11.855,15.083,5.318,14.037,6.529,9.353,9.017,12.501,7.841,5.484,5.626,9.596,2.572,5.734,0.444,1.829,0.469,0.713,1.68,0.931,0.0,0.059,0.073,66.615,0.012,145.164,60.771,35.818,30.239,76.342,69.942,82.853,27.561,84.286,40.827,66.763,55.492,66.505,28.842,27.464,48.119,49.158,20.098,35.984,1.656,19.112,3.642,2.763,8.675,3.592,0.0,0.059
0.011,11.52,0.485,21.403,5.221,10.698,6.181,9.381,11.019,7.369,7.55,7.959,8.296,7.578,9.272,9.883,8.585,5.653,6.049,5.318,4.342,6.524,4.239,4.436,2.22,1.746,0.967,0.0,0.0,0.0,0.015,12.551,0.543,24.045,6.708,12.911,7.768,10.822,14.116,8.967,8.408,8.766,9.147,9.099,10.321,11.055,10.052,7.303,7.005,6.597,5.72,9.839,6.06,5.802,3.253,3.093,2.039,0.0,0.0,0.0,0.008,10.459,0.452,18.389,4.039,8.5,4.496,8.273,8.163,5.93,6.576,6.975,7.24,6.152,8.199,8.592,7.117,4.496,5.232,4.369,3.453,4.281,3.049,3.448,1.513,1.012,0.447,0.0,0.0,0.0,0.015,12.497,0.531,23.962,6.551,12.854,7.728,10.672,14.039,8.88,8.386,8.713,9.114,9.048,10.293,11.01,9.984,7.042,6.984,6.467,5.458,9.361,5.837,5.636,3.092,2.84,1.868,0.0,0.0,0.0,0.005,9.678,0.434,16.604,3.014,7.083,3.31,7.28,6.374,5.017,5.898,6.431,6.709,5.227,7.559,7.85,6.258,3.455,4.637,3.662,2.645,2.632,2.065,2.544,0.86,0.446,0.14,0.0,0.0,0.0,0.014,12.615,0.547,24.928,6.488,13.104,7.895,10.534,14.15,9.125,8.536,9.211,9.721,9.143,10.446,11.431,10.438,7.109,6.86,6.502,5.601,9.822,5.669,5.516,3.092,2.906,1.81,0.0,0.0,0.0,0.132,70.529,3.41,204.66,71.375,133.935,58.42,80.676,200.205,85.271,55.967,69.686,52.948,101.488,77.998,106.396,72.974,62.983,46.103,52.321,51.39,129.838,57.385,51.768,47.526,71.018,54.179,0.0,0.0,0.0
0.0,17.242,0.79,24.274,7.635,8.61,6.32,13.106,15.784,12.641,17.846,16.836,11.516,6.736,6.529,7.479,1.775,1.125,3.513,0.789,0.202,0.853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.202,0.902,27.972,9.932,10.05,11.374,17.842,24.083,15.574,20.936,21.78,14.844,8.181,9.104,10.346,2.623,1.194,4.189,0.791,0.205,1.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.848,0.658,20.668,5.947,7.143,6.005,11.629,13.486,10.403,15.58,13.284,9.235,5.459,4.766,5.918,1.259,1.047,3.045,0.788,0.198,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.794,0.882,27.778,9.393,9.89,7.334,15.059,19.028,14.944,20.267,20.672,13.928,8.036,8.62,9.433,2.465,1.192,4.089,0.791,0.205,1.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.989,0.591,18.467,4.741,6.138,6.523,11.109,12.234,8.883,13.87,10.545,7.754,4.511,3.699,4.939,0.965,0.999,2.616,0.786,0.196,0.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.77,0.956,28.452,9.388,10.421,6.935,14.805,18.615,15.525,20.526,21.732,14.393,8.187,8.923,9.744,2.778,1.211,4.082,0.791,0.204,1.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,78.292,5.342,218.421,76.996,61.831,46.871,112.934,150.224,154.934,133.081,120.919,79.607,65.644,61.887,57.992,26.826,3.666,18.023,0.789,0.202,6.781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.008,11.287,0.143,14.134,5.905,7.019,1.025,7.382,6.432,2.061,3.519,7.982,3.141,3.474,3.299,4.765,4.998,2.23,1.282,4.975,1.871,2.475,2.608,4.037,0.749,0.514,1.182,0.612,0.987,0.0,0.011,12.414,0.166,15.7,6.872,10.79,1.183,8.773,7.649,2.77,4.313,9.065,4.137,4.861,4.48,5.477,7.286,2.493,1.532,6.331,2.361,2.557,3.338,4.777,0.854,0.544,1.26,0.911,0.988,0.0,0.006,9.904,0.109,12.304,4.846,5.909,0.795,5.805,5.955,1.656,2.671,6.817,2.984,3.518,2.525,4.141,4.382,2.195,1.0,3.551,1.462,2.356,1.867,3.256,0.659,0.469,1.114,0.392,0.986,0.0,0.011,12.304,0.165,15.538,6.845,8.475,1.177,8.636,6.846,2.517,4.249,8.811,3.324,3.603,4.089,5.283,5.695,2.285,1.524,6.292,2.349,2.554,3.321,4.756,0.852,0.543,1.258,0.906,0.988,0.0,0.004,9.11,0.091,11.291,4.086,5.64,0.669,4.873,5.869,1.372,2.209,6.226,2.979,3.824,2.071,3.807,4.393,2.188,0.844,2.699,1.21,2.29,1.317,2.774,0.577,0.445,1.076,0.228,0.985,0.0,0.01,12.906,0.184,16.383,6.949,8.42,1.301,9.191,7.077,2.426,4.549,9.403,3.359,3.535,4.175,5.52,5.884,2.269,1.656,6.675,2.339,2.618,3.337,4.998,0.815,0.567,1.265,0.803,0.988,0.0,0.095,53.057,0.589,91.219,57.561,40.265,1.905,62.129,33.029,24.214,31.674,50.885,18.692,13.102,23.275,36.138,21.625,24.499,14.273,28.083,20.885,4.963,14.149,25.924,2.931,2.053,4.284,2.392,0.987,0.0
0.005,24.789,0.011,31.219,9.519,3.221,6.565,12.515,16.181,6.157,12.122,11.655,13.189,5.77,12.398,9.299,10.876,8.246,5.809,7.344,5.946,3.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,26.388,0.015,33.023,10.4,3.547,7.264,14.167,17.215,6.657,12.898,12.345,14.106,6.005,14.095,10.365,11.935,9.063,6.313,7.423,6.1,3.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,22.465,0.006,28.619,8.239,2.778,5.551,10.551,14.869,5.61,11.161,10.655,12.043,5.43,10.112,7.924,9.685,7.259,5.075,7.274,5.722,3.513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,26.326,0.015,32.952,10.366,3.536,7.237,14.119,17.181,6.645,12.872,12.318,14.071,5.996,14.027,10.327,11.9,9.039,6.294,7.422,6.094,3.874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,21.187,0.004,27.195,7.535,2.518,4.993,9.276,14.079,5.215,10.595,10.106,11.442,5.244,8.945,7.148,9.01,6.629,4.672,7.211,5.599,3.393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,27.581,0.018,34.361,11.054,3.733,7.782,14.654,17.672,6.695,13.274,12.857,14.717,6.178,15.425,10.985,12.423,9.323,6.689,7.397,6.215,3.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059,108.542,0.272,124.624,37.601,18.843,36.755,92.997,75.958,31.487,72.861,41.748,60.37,28.804,86.064,43.255,54.013,45.368,25.655,24.435,34.909,29.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
