mol.smiles,energy,full_id,mol_id,act_mol,act_conf,AM1_dipole,AM1_E,AM1_Eele,AM1_HF,AM1_HOMO,AM1_IP,AM1_LUMO,ASA,ASA+,ASA-,ASA_H,ASA_P,CASA+,CASA-,DASA,DCASA,dens,dipole,dipoleX,dipoleY,dipoleZ,E,E_ang,E_ele,E_nb,E_oop,E_rele,E_rnb,E_rsol,E_rvdw,E_sol,E_stb,E_str,E_strain,E_tor,E_vdw,FASA+,FASA-,FASA_H,FASA_P,FCASA+,FCASA-,glob,MNDO_dipole,MNDO_E,MNDO_Eele,MNDO_HF,MNDO_HOMO,MNDO_IP,MNDO_LUMO,npr1,npr2,PM3_dipole,PM3_E,PM3_Eele,PM3_HF,PM3_HOMO,PM3_IP,PM3_LUMO,PM6_dipole,PM6_E,PM6_Eele,PM6_HF,PM6_HOMO,PM6_IP,PM6_LUMO,PM7_dipole,PM7_E,PM7_Eele,PM7_HF,PM7_HOMO,PM7_IP,PM7_LUMO,pmi,pmi1,pmi2,pmi3,pmiX,pmiY,pmiZ,rgyr,std_dim1,std_dim2,std_dim3,vol,VSA,vsurf_A,vsurf_CP,vsurf_CW1,vsurf_CW2,vsurf_CW3,vsurf_CW4,vsurf_CW5,vsurf_CW6,vsurf_CW7,vsurf_CW8,vsurf_D1,vsurf_D2,vsurf_D3,vsurf_D4,vsurf_D5,vsurf_D6,vsurf_D7,vsurf_D8,vsurf_DD12,vsurf_DD13,vsurf_DD23,vsurf_DW12,vsurf_DW13,vsurf_DW23,vsurf_EDmin1,vsurf_EDmin2,vsurf_EDmin3,vsurf_EWmin1,vsurf_EWmin2,vsurf_EWmin3,vsurf_G,vsurf_HB1,vsurf_HB2,vsurf_HB3,vsurf_HB4,vsurf_HB5,vsurf_HB6,vsurf_HB7,vsurf_HB8,vsurf_HL1,vsurf_HL2,vsurf_ID1,vsurf_ID2,vsurf_ID3,vsurf_ID4,vsurf_ID5,vsurf_ID6,vsurf_ID7,vsurf_ID8,vsurf_IW1,vsurf_IW2,vsurf_IW3,vsurf_IW4,vsurf_IW5,vsurf_IW6,vsurf_IW7,vsurf_IW8,vsurf_R,vsurf_S,vsurf_V,vsurf_W1,vsurf_W2,vsurf_W3,vsurf_W4,vsurf_W5,vsurf_W6,vsurf_W7,vsurf_W8,vsurf_Wp1,vsurf_Wp2,vsurf_Wp3,vsurf_Wp4,vsurf_Wp5,vsurf_Wp6,vsurf_Wp7,vsurf_Wp8
O=C(Nc1c(C)cc(C)cc1C)CN(C)CC=1NC(=O)c2cc(OC)c(OC)cc2N=1,81.919998,MOL00015935_1,MOL00015935,1,0,,,,,,,,681.49725,0,0,681.49725,0,0,0,0,0,1.0380536,0,0,0,0,68.658936,15.307114,21.259275,38.36517,0.48162046,0,0,0,0,-13.940856,0,8.003231,10.410838,6.5018015,17.105894,0,0,1,0,0,0,0.021915061,,,,,,,,0.12259263,0.91558534,,,,,,,,,,,,,,,,,,,,,,9604.8135,1155.4235,8629.3018,9424.9014,8323.6699,748.31934,532.82373,4.9231725,4.640379,1.5683526,0.68694949,381.75,413.89966,0.81039518,0.098740913,2.5279984,1.7280147,1.1140279,0.53456414,0.30010673,0.16315056,0.064339884,0.015043084,897.625,547.625,422.5,366.125,306.625,187.5,118.75,70.75,0.70710677,0.5,0.5,0.86602539,0.5,1.2247449,-2.8558643,-2.8424067,-2.8059223,-7.2504468,-7.2454224,-7.0889363,1.3987582,319.5,400.125,347.375,152.875,70.625,31.75,10.875,2.625,0.16715977,0.086719014,0.5378263,0.32960567,0.25269824,0.42572466,0.54547811,0.7885859,0.1145419,1.5100925,0.10782126,0.80678213,1.2940949,0.99013317,0.58521092,0.10011496,0.98913801,3.1258707,1.4143817,619.17511,875.75,1287.125,718.25,383.25,152.875,70.625,31.75,10.875,2.625,967.625,318.125,35.875,0,0,0,0,0
FC(F)(F)C=1C=C(NC(=O)CCNC(=O)c2cc(C#N)ccc2)C(=O)NC=1,37.470001,MOL00000189-000140-03_1,MOL00000189-000140-03,0,0,,,,,,,,594.94092,0,0,594.94092,0,0,0,0,0,1.2286156,0,0,0,0,12.525809,10.367605,-23.899172,-13.09849,0.046312954,0,0,0,0,-28.473185,0,10.0211,16.161423,5.189281,10.800681,0,0,1,0,0,0,0.10503575,,,,,,,,0.25746861,0.92047584,,,,,,,,,,,,,,,,,,,,,,7887.8511,1864.9457,6667.3662,7243.3906,5960.1309,1209.0098,718.71057,4.6474037,4.0451131,1.7707256,1.3109896,297.25,338.1376,3.476234,0.062476449,2.803592,2.5073142,1.9491044,0.94564563,0.456269,0.22513537,0.10414974,0.049364146,727.625,425.625,302.125,228.375,174.25,138.625,93.375,64.875,0.70710677,1.5,0.86602539,0.5,0.86602539,0.70710677,-3.0016618,-2.9845626,-2.7842038,-8.5964737,-8.2042427,-8.1693192,1.3898724,462,692.875,560.75,227.625,92,41.875,17.25,7,0.30450973,0.1833607,1.9777968,2.0186601,2.217787,2.5801806,3.0535171,3.4031959,3.3514872,3.2346621,1.1566988,1.0943518,1.2260622,1.5728954,2.0207105,2.5223522,3.2033427,3.0137832,1.3438891,548.40833,737,1503.5,1036.75,597,227.625,92,41.875,17.25,7,1041.5,343.875,36.25,0,0,0,0,0
O(C)c1cc(OC)c2[nH]c(C=3C(=O)Nc4cc5OCOc5cc4C=3)nc2c1,15.26,MOL00000097-000077-02_1,MOL00000097-000077-02,0,0,,,,,,,,571.11084,0,0,571.11084,0,0,0,0,0,1.1568125,0,0,0,0,67.032959,54.717388,-14.996494,-0.99871838,0.0002677952,0,0,0,0,-2.619911,0,8.8711529,13.580977,4.4428701,13.997776,0,0,1,0,0,0,3.640936e-009,,,,,,,,0.11737675,0.88262326,,,,,,,,,,,,,,,,,,,,,,7552.4785,886.48535,6665.9932,7552.4785,6662.355,6.8698378,883.25348,4.643775,4.3240471,1.5602628,0.00026091372,302.75,323.50949,3.2312615,0.12647752,2.7611916,2.1189916,1.5573249,0.6076439,0.27699527,0.14972451,0.063984513,0.025784759,799,500.625,378,312,256.75,169.625,124.125,94.125,3.5355339,0.5,4.0311289,0.5,4.1231055,4.1533117,-2.4651604,-2.4636052,-2.4561174,-7.2322359,-7.1015029,-6.808084,1.3273898,375.875,471.375,381,139.375,56.25,25,10.125,3.75,0.14880952,0.080128208,0.4606308,0.57440156,0.79260737,0.96312171,1.0079471,0.47213915,0.3660599,0.31785896,0.50766718,0.8850835,1.1708757,1.8459729,2.7023621,3.238066,4.0410066,4.9341965,1.3925179,512.91974,714.25,1308.875,808,422,139.375,56.25,25,10.125,3.75,933,336.625,41,0,0,0,0,0
O/N=C\1/C(=C\2/C(=O)Nc3c(C(O)=O)cccc/23)/Nc2ccc(-n3cccc3)cc/12,107.51,MOL00000183-003763-02_1,MOL00000183-003763-02,0,0,,,,,,,,577.41406,0,0,577.41406,0,0,0,0,0,1.1642064,0,0,0,0,137.31439,105.03881,-5.9275012,6.9636102,0.24942632,0,0,0,0,-13.067164,0,23.067778,27.437326,1.994767,12.891111,0,0,1,0,0,0,0.0018853366,,,,,,,,0.1044165,0.89915371,,,,,,,,,,,,,,,,,,,,,,8156.9805,850.20569,7321.3101,8142.4453,7287.5913,639.05695,230.33246,4.6810627,4.4172659,1.4636004,0.19179973,319.75,341.71979,6.3765016,0.086193562,2.7865572,2.192395,1.5855557,0.7481488,0.40243936,0.20812801,0.096198834,0.039924566,889.875,520.625,390.25,319.75,276.75,220.25,142.75,98.875,0.5,0.70710677,0.5,0.5,1,0.5,-2.5360703,-2.5132122,-2.4909632,-7.4835353,-7.39992,-7.3315291,1.32287,426.375,519.25,431.375,182.625,82.75,37.75,14.75,5.25,0.21204357,0.11806098,1.7569853,1.5192645,1.7423586,2.1679366,2.3760452,2.2556286,0.90888703,0.2732023,0.7265718,2.2857375,3.0573769,4.0503411,4.6668253,5.1576924,6.0558195,6.0187249,1.4230444,530.20129,754.5,1437.625,855.125,484,182.625,82.75,37.75,14.75,5.25,1011.25,335.875,52.625,0,0,0,0,0
S(CC(O)=O)c1c(C(OCC)=O)cc([C@@H]2NC(=O)c3c(C)[nH]nc3N2)cc1,-107.23,MOL00000223-000088-04_1,MOL00000223-000088-04,0,0,,,,,,,,590.99854,0,0,590.99854,0,0,0,0,0,1.1903309,0,0,0,0,18.224396,46.598854,-60.333973,-53.357052,0.11403577,0,0,0,0,-15.538532,0,7.5110831,20.923634,17.357475,6.9769187,0,0,1,0,0,0,0.07572785,,,,,,,,0.25243786,0.87298822,,,,,,,,,,,,,,,,,,,,,,6874.4917,1632.9731,5647.1973,6468.8125,5051.0522,569.64172,1253.7977,4.2972217,3.700032,1.8374186,1.0182005,312.75,352.14774,2.5418866,0.045147195,2.7870605,2.3356748,1.8512871,0.99676126,0.56923437,0.29461905,0.11603873,0.031438868,610.5,372.75,276.5,221.25,174.625,107.25,74,46.875,0.70710677,0.86602539,0.5,0.70710677,0.70710677,0.70710677,-2.7763944,-2.7717037,-2.6986575,-7.152802,-7.135025,-6.9183445,1.3559446,534.75,710.625,570.875,258.625,121.375,52.75,17.75,4.875,0.43896925,0.23841807,0.76700473,0.84564829,1.032027,1.1115801,1.1440768,0.846533,1.4330531,2.0998807,0.85876805,1.0965136,1.1502582,1.5399857,1.6566771,1.4361711,1.462267,2.2546198,1.3869516,542.37653,752.25,1469.25,1027,615.625,258.625,121.375,52.75,17.75,4.875,934.5,316.375,44.75,0,0,0,0,0
Clc1c(NC(=O)C2=C(O)Nc3ccc(C#N)cc3C2=O)c(Cl)cc(NC(=O)CN)c1,49.189999,MOL00000110-000115-04_1,MOL00000110-000115-04,0,0,,,,,,,,639.00299,0,0,639.00299,0,0,0,0,0,1.2628163,0,0,0,0,30.931938,15.493163,-23.893183,-2.9314289,0.64093709,0,0,0,0,-17.35157,0,12.621395,24.638557,5.1078711,20.961754,0,0,1,0,0,0,0.012452789,,,,,,,,0.15882955,0.87724459,,,,,,,,,,,,,,,,,,,,,,10212.01,1593.2317,8799.709,10031.079,8616.7754,1390.9258,204.30916,4.8555503,4.6901789,1.6625521,0.52338672,343,378.79572,3.2888944,0.05387897,2.8491273,2.5404494,1.9391683,1.0063927,0.53045219,0.23725848,0.087132238,0.030641874,904.25,537.875,384.75,300.625,249.125,204.125,143.75,104,0.5,1.6583124,1.5811388,0.70710677,12.389512,12.668859,-2.7253306,-2.6989043,-2.6531682,-8.3683481,-7.980103,-7.6712465,1.390781,559.625,731.875,617.875,270.5,115.25,43.25,15.875,4.75,0.29954517,0.14386694,1.6961823,1.8234946,1.7940882,1.7990206,2.0034077,2.2788875,2.8795907,3.0843797,0.32761759,0.53738689,1.0278827,1.6448781,1.605023,2.1530297,3.3048456,3.6673691,1.396507,593.35541,828.625,1759.875,1171.625,683.75,270.5,115.25,43.25,15.875,4.75,1200.25,439.75,65.875,0,0,0,0,0
Oc1cc(OC)c(N/N=C(\c2[nH]nnn2)/C=2C(=O)N(C)c3cccc(C(=O)C)c3C=2O)cc1,80.760002,MOL00000268-001922-04_1,MOL00000268-001922-04,0,0,,,,,,,,653.60999,0,0,653.60999,0,0,0,0,0,1.1688285,0,0,0,0,60.247166,34.982967,-40.366768,-17.861828,0.48236668,0,0,0,0,-21.059849,0,18.856567,37.845379,23.787094,22.504938,0,0,1,0,0,0,0.12498215,,,,,,,,0.2790471,0.94510639,,,,,,,,,,,,,,,,,,,,,,8142.0903,2043.0485,6919.6138,7321.5181,6063.7192,968.24896,1110.1221,4.3500566,3.7980392,1.6672049,1.3427138,368.125,401.56015,2.3649678,0.041933227,2.7105994,2.125155,1.5458328,1.024718,0.62604213,0.33369291,0.11141553,0.042326871,715,418.5,313.75,259.875,222.625,151.125,91.75,46.5,6.4031243,6.6708322,0.70710677,2.0615528,0.5,1.5811388,-2.4690173,-2.4494889,-2.4452894,-7.7439094,-7.422718,-7.291481,1.3796376,519,663.125,553.5,303.75,146,61.5,19.875,6.625,0.46533865,0.23665224,1.1309566,0.89565468,0.8450284,1.1238421,1.365362,2.2161758,1.4571667,0.74968332,0.74027991,1.3526073,1.5907711,1.6057413,1.6718283,1.7633399,2.0618618,2.4588583,1.4242985,602.48956,858.125,1573.625,1035.875,632.5,303.75,146,61.5,19.875,6.625,1054.625,372.75,79,0,0,0,0,0
Clc1cc(NC(OCCc2nc(C)ccc2)=O)cc2cc(C(=O)N3NCCCC3)[nH]c12,10.28,MOL00000446-003569-02_1,MOL00000446-003569-02,0,0,,,,,,,,703.77148,0,0,703.77148,0,0,0,0,0,1.1157984,0,0,0,0,59.037781,51.346031,-30.836624,-13.841823,0.038137335,0,0,0,0,-14.233691,0,8.0993595,17.907377,13.396077,16.994802,0,0,1,0,0,0,0.0036989953,,,,,,,,0.061888497,0.94568127,,,,,,,,,,,,,,,,,,,,,,14616.804,901.20105,13770.717,14561.689,13701.712,432.23309,482.85818,5.9153433,5.9226923,1.3107004,0.36021441,374.375,411.78604,2.7475963,0.086189434,2.6508458,1.8949336,1.3000381,0.58345282,0.29032108,0.10804155,0.016950065,0,990.625,566.375,425.875,365.125,302,214.875,122,76.75,0.5,7.5,7.5166483,0.70710677,0.5,1.118034,-2.4452353,-2.3819456,-2.3788409,-5.4758129,-5.422029,-5.3646908,1.4327664,385.5,500.75,406.125,156.75,61.625,19.75,3,0,0.14470208,0.054091066,1.1275316,0.94368529,0.9409157,1.2036824,1.5708593,1.9456549,1.5108374,0.88266355,0.41127333,1.2957284,1.6350695,1.7105182,1.8505696,1.9657261,2.4039485,0,1.3846097,637.72485,883,1508,846.375,440,156.75,61.625,19.75,3,0,1122.5,345.625,33.875,0,0,0,0,0
OC(=O)CCCN/C=C/1\C(=O)Nc2ccc(CN)cc\12,-5.29,MOL00000527-000030-03_1,MOL00000527-000030-03,0,0,,,,,,,,454.82574,0,0,454.82574,0,0,0,0,0,1.0899081,0,0,0,0,43.225731,31.40579,-7.1619563,0.22101465,0.066701353,0,0,0,0,-14.618371,0,6.9295626,16.323803,4.6026626,7.3829708,0,0,1,0,0,0,0.065384388,,,,,,,,0.22543229,0.89289933,,,,,,,,,,,,,,,,,,,,,,3134.4463,667.13391,2642.405,2959.3538,2463.3884,491.19995,179.85803,3.4843829,3.0998573,1.3681468,0.79264498,236.875,264.40582,2.8966706,0.050154746,2.94595,2.3400865,1.6338048,1.048462,0.58270603,0.26617905,0.1229993,0.047120795,463,259.375,197.375,167.25,140.5,109.25,56.75,26.875,6.5764732,6.5192022,0.5,1.118034,0.70710677,1.118034,-2.3821573,-2.2482295,-2.2477772,-7.1172533,-7.0112886,-6.9042535,1.2469435,461.375,571.875,427.875,205,91,36.625,14.375,5,0.46105129,0.21898356,1.2189549,1.2167686,1.1917237,1.2234005,1.3556426,1.4309334,2.1126833,3.0065403,0.95206064,1.2481992,1.3550158,1.3989475,1.8286028,3.0968657,4.1455126,4.1528139,1.37003,411.57858,563.875,1169.875,760.875,442,205,91,36.625,14.375,5,708.5,189,14.125,0,0,0,0,0
S=C(NN)N/N=C(/C(=O)Nc1c(C#N)cc(O)cc1)\c1c(O)nc2cc(CN(C)C)ccc2n1,171.60001,MOL00000229-000378-03_1,MOL00000229-000378-03,0,0,,,,,,,,728.06848,0,0,728.06848,0,0,0,0,0,1.1629736,0,0,0,0,122.99941,20.682411,54.239277,75.035446,0.22793747,0,0,0,0,-13.201632,0,17.713997,33.637672,9.3396225,20.796165,0,0,1,0,0,0,0.040176425,,,,,,,,0.27353728,0.78949767,,,,,,,,,,,,,,,,,,,,,,11506.792,3051.3652,8807.0107,11155.208,7474.6553,1567.5453,2464.5916,5.0104322,4.4218135,2.205826,0.88631082,394.125,440.75296,2.7553711,0.039235309,2.6760025,2.1837606,1.6578432,1.0777736,0.60241139,0.27455917,0.11228882,0.042910822,863.625,521.125,373.625,301.375,241.25,164.125,99.75,58.625,0.5,3,3.5,0.5,0.5,1,-2.4448621,-2.3762081,-2.3452952,-10.883233,-10.109911,-9.7953081,1.463871,607.25,772,649,346.5,152.625,60.75,24.25,8.875,0.40849784,0.20157611,0.98977524,1.049278,1.4715741,2.0804896,2.5634561,1.6322786,0.32591176,1.5858945,1.1890198,1.987494,2.0484624,1.7809476,1.4325682,0.84352219,0.98011923,1.2692571,1.387109,682.62476,946.875,1821.625,1218.5,740.125,346.625,152.625,60.75,24.25,8.875,1214.375,446.5,91.125,0.125,0,0,0,0
OCc1cc(C)c(C[C@@H]2C(=O)/C(=C(/O)\C)/C(=O)N2)c(C)c1,46.23,MOL00000538-000424-04_1,MOL00000538-000424-04,0,0,,,,,,,,488.80441,0,0,488.80441,0,0,0,0,0,1.0621287,0,0,0,0,24.469606,21.030947,-14.052906,-9.2778873,0.057198182,0,0,0,0,-10.790067,0,8.9214869,11.631791,3.7378628,4.7750187,0,0,1,0,0,0,0.048984364,,,,,,,,0.17482859,0.90808511,,,,,,,,,,,,,,,,,,,,,,3745.3384,628.72717,3265.7004,3596.2493,3055.5034,179.28934,510.54559,3.7232289,3.3459327,1.2916869,0.74053562,254.375,283.08435,3.4874294,0.060019776,2.8180118,2.2700517,1.5692735,0.89149827,0.46022567,0.1820522,0.067040868,0.023826463,513.875,303,225.125,184,154.875,109.75,71.375,42.125,0.5,0.70710677,0.5,0.5,0.70710677,0.86602539,-2.5707972,-2.5119681,-2.4124744,-7.1481514,-6.9082069,-6.8359408,1.2919567,442,561.875,397.625,177.5,73.375,27.125,8.75,2.75,0.32593003,0.14741848,1.0761553,1.0274317,1.0411606,1.1136602,1.2080923,1.2964821,1.0178008,1.1222525,0.64767033,1.1089987,1.7371682,2.1651196,2.4546754,3.0480065,4.0524144,4.2690606,1.3532252,446.61816,604.375,1140.375,739.75,410.875,177.5,73.375,27.125,8.75,2.75,698.375,177.875,13.25,0,0,0,0,0
FC(F)(F)c1c(N[C@H]2[C@H](N(C)C)CCC2)nc(Cc2ccc(COC(=O)N)cc2)nc1,-49.860001,MOL00000447-000384-03_1,MOL00000447-000384-03,0,0,,,,,,,,667.33466,0,0,667.33466,0,0,0,0,0,1.1348962,0,0,0,0,-10.804497,25.470827,-78.484894,-65.223679,0.15178758,0,0,0,0,1.0407791,0,8.2421331,17.47109,20.554436,13.261212,0,0,1,0,0,0,0.12470628,,,,,,,,0.31230387,0.88777673,,,,,,,,,,,,,,,,,,,,,,8935.458,2536.7961,7211.2734,8122.8457,6022.0674,1757.5822,1155.8082,4.6612372,3.8859091,2.0294282,1.3722613,362.375,404.83939,3.4789069,0.066572472,2.630357,2.0622222,1.4311247,0.78425741,0.38259536,0.18873191,0.075114273,0.019520806,738,428.5,322.75,276.25,233.375,152,83.5,39.5,0.5,0.5,1,14.713939,14.790199,0.5,-3.2396989,-3.1851768,-3.1692824,-7.442884,-7.3925147,-7.1093655,1.4104803,454.25,643.625,483.875,215.375,86.125,37.625,12.625,3.5,0.2668474,0.1361991,1.2017019,1.1532866,1.323523,1.7079799,1.9501462,1.9104232,2.4167557,2.1474066,1.5531157,2.1691625,2.1780655,2.3951423,2.7754176,3.3760991,4.1068754,5.2574997,1.3947754,617.39331,861.125,1447.625,923.875,519.125,215.5,86.125,37.625,12.625,3.5,993.375,280.25,35.25,0.125,0,0,0,0
O(C)c1nc(NCC)nc(NCCCN[C@H]2CCCc3c4cc(C)ccc4[nH]c23)c1,-147.63,MOL00000359-000497-04_1,MOL00000359-000497-04,0,0,,,,,,,,652.73816,0,0,652.73816,0,0,0,0,0,0.99779648,0,0,0,0,1.3368754,50.4767,-88.827431,-73.146004,0.1952219,0,0,0,0,-10.154134,0,5.9633293,18.292404,17.84763,15.681429,0,0,1,0,0,0,0.054676898,,,,,,,,0.32903606,0.74821919,,,,,,,,,,,,,,,,,,,,,,6797.7798,2153.5291,4897.0674,6544.9634,4229.6987,2155.7246,412.35629,4.2503033,3.5306439,2.2567878,0.82557368,377.125,412.12323,4.240624,0.12246125,2.4889612,1.6220833,0.95651966,0.46037889,0.28555897,0.17974482,0.093418628,0.034825325,874.875,537.75,425.75,367.875,313.375,201.5,118.5,71,0.70710677,0.5,0.5,7.4498324,0.5,7.7942286,-2.9193044,-2.8930533,-2.8559067,-7.8065505,-7.569139,-7.4937029,1.3571173,319.625,367,288.5,139.375,72.75,37.5,16.625,4.625,0.17087492,0.1019368,0.91551471,0.8222205,0.7819441,0.92623907,1.1841333,1.8542695,1.6450119,0.96662593,0.50843477,1.688393,2.6874754,3.2878668,3.5178335,3.7618926,3.9466412,3.8602946,1.4477228,592.48224,857.75,1232.375,657.625,333.125,139.375,72.75,37.5,16.625,4.625,912.75,290.625,44.625,0,0,0,0,0
O=C(Nc1ccc(NC(=O)CN2C(=O)N(C)C(=O)c3ccccc23)cc1)CNc1c(C)cc(C)cc1,15.49,MOL00000328-000040-04_1,MOL00000328-000040-04,0,0,,,,,,,,764.25885,0,0,764.25885,0,0,0,0,0,1.0563595,0,0,0,0,4.1457367,18.305532,-49.591812,-27.559172,0.60785818,0,0,0,0,-20.490166,0,7.0026298,13.454263,5.788887,22.032642,0,0,1,0,0,0,0.070855528,,,,,,,,0.19310373,0.93691367,,,,,,,,,,,,,,,,,,,,,,13987.417,2536.1506,12305.065,13133.617,11347.251,1504.2235,1135.9424,5.5243421,5.0269032,1.9262406,1.3380964,433.875,466.25848,3.1394083,0.12751356,2.6025076,2.029068,1.3970214,0.58635843,0.26313654,0.10259493,0.029675851,0.005309775,1070.25,642.125,479,393.375,323.375,228.625,143.625,90,0.70710677,0.70710677,1.4142135,8.7891979,0.5,9,-3.5474186,-3.425904,-3.4182222,-6.6736455,-6.5369363,-6.454608,1.4376267,450.875,595,443.625,163.875,62.5,20.375,6,1,0.13048017,0.05179536,0.86970371,0.89991075,1.1647166,1.5795752,1.8596697,1.3767451,0.68850303,0.46106261,0.30206534,1.1542274,1.5462922,1.7339225,2.0345821,2.4203222,3.7213778,4.4753952,1.4336168,690.64832,990.125,1632.625,967.25,500.25,164.625,62.5,20.375,6,1,1181.75,372.25,56.625,0.75,0,0,0,0
OCCCNc1ncnc(Nc2scc(C(OCc3c(OC)cccc3)=O)n2)c1,-67.5,MOL00000628-000396-02_1,MOL00000628-000396-02,0,0,,,,,,,,685.1593,0,0,685.1593,0,0,0,0,0,1.1253828,0,0,0,0,-4.8521304,27.198362,-64.070724,-49.378696,0.10199846,0,0,0,0,-8.5628147,0,9.9265299,10.528808,7.2996778,14.692028,0,0,1,0,0,0,0.03098171,,,,,,,,0.15736538,0.89643312,,,,,,,,,,,,,,,,,,,,,,11063.716,1695.4397,9658.0859,10773.906,9185.502,892.59808,985.6156,5.2970467,5.0229883,1.7513796,0.88412744,350.375,393.64819,5.3741789,0.068614274,2.7113037,2.0785847,1.5007166,0.76801181,0.39230171,0.1673699,0.085992776,0.050635852,885.25,523.5,388.75,319.875,271,202.625,119.875,78,6.0827627,0.5,6.1032777,0.5,1,0.5,-2.5240848,-2.5102699,-2.5080423,-9.186039,-9.1789303,-8.7837315,1.4313456,486.75,613.875,490.875,217.75,91.875,39.25,18.375,8.5,0.2363344,0.12270418,1.814666,1.6838056,1.8769084,2.409867,2.8846066,2.8251715,1.3247659,0.93357235,1.2446997,2.7227461,3.337317,3.8412561,3.5163889,2.9588821,2.7747412,3.0019026,1.365608,618.49744,844.625,1575.25,963.625,538.75,217.75,91.875,39.25,18.375,8.5,1088.5,349.75,47.875,0,0,0,0,0
FC(F)(F)Oc1ccc(N/C(/c2ccccc2)=C/2\C(=O)Nc3cc(NC(=O)CO)ccc\23)cc1,79.989998,MOL00000579-000398-03_1,MOL00000579-000398-03,0,0,,,,,,,,668.01587,0,0,668.01587,0,0,0,0,0,1.191092,0,0,0,0,82.724792,48.014877,-2.3394632,14.029432,0.25853014,0,0,0,0,-3.8052888,0,12.254383,17.952242,8.1675749,16.368895,0,0,1,0,0,0,0.013100901,,,,,,,,0.10189828,0.9208172,,,,,,,,,,,,,,,,,,,,,,13318.967,1341.9384,12126.603,13169.392,11646.724,801.79657,870.44635,5.4326863,4.9157057,1.6356142,0.56264758,378.875,409.39954,4.6535778,0.056169614,2.7457976,2.3458109,1.8061258,0.86594266,0.40917706,0.18627,0.066773683,0.021639811,821.25,482,349.25,279.875,232.625,183.25,118.375,77,1.118034,0.70710677,0.5,0.70710677,0.5,1.118034,-2.5303462,-2.529366,-2.5183637,-7.9474111,-7.8506837,-7.6464128,1.3894875,528.625,730.25,589.875,231.75,91.375,36.5,12.125,4,0.26163206,0.13041537,0.62851876,0.61106724,0.767335,0.97459793,1.1154844,1.086,0.89052993,0.98957634,1.2376757,1.5314569,1.8088738,3.0030406,4.559864,5.192049,4.9196224,6.1542106,1.4272649,618.05273,882.125,1638,1083.875,626.5,231.75,91.375,36.5,12.125,4,1109.375,353.625,36.625,0,0,0,0,0
S(=O)(=O)(NC(=O)CC)c1ccc(Nc2nc(N)c(C(=O)c3ccc(F)cc3)cc2)cc1,-81.599998,MOL00000657-000484-03_1,MOL00000657-000484-03,0,0,,,,,,,,677.41693,0,0,677.41693,0,0,0,0,0,1.171412,0,0,0,0,-3.9891458,18.053547,-59.630463,-46.853477,0.4982883,0,0,0,0,-21.83419,0,11.676634,14.628785,12.635863,12.776985,0,0,1,0,0,0,0.040261835,,,,,,,,0.11261827,0.96102732,,,,,,,,,,,,,,,,,,,,,,13305.42,1445.2166,12332.746,12832.878,11660.124,1004.1493,641.14734,5.6063528,5.1933656,1.5036449,1.0420671,361.375,399.27368,3.2865853,0.058255352,2.7102504,2.3630481,1.718788,0.88680804,0.42300299,0.1754247,0.048898857,0.02148735,828.25,472.75,339.5,265,207.75,149.25,107,64.25,5.8736701,0.5,5.7227616,0.5,0.70710677,1.118034,-2.7328143,-2.7156134,-2.6940517,-8.7986879,-8.5995178,-8.0506706,1.4066201,444.75,675.5,552.625,236.25,91.125,33.375,11.25,4,0.26840943,0.12594339,0.72714674,1.0684456,1.2000659,1.3852113,1.5862856,2.324276,2.4996207,1.7288251,0.33868474,0.6511814,1.3581299,2.0728068,2.1150279,2.4831917,3.287395,3.4577792,1.3996173,616.59711,863,1605,1086.625,608.625,236.25,91.125,33.375,11.25,4,1160.25,411.125,56,0,0,0,0,0
O=C(N)c1cc(C)c(NNC(=O)c2cccc3C(=O)c4ccc(C)cc4Nc23)cc1,114.47,MOL00000677-000122-03_1,MOL00000677-000122-03,0,0,,,,,,,,639.8736,0,0,639.8736,0,0,0,0,0,1.0876739,0,0,0,0,54.720016,16.356358,-1.1914005,17.88652,0.88650852,0,0,0,0,-18.018467,0,12.271468,23.993574,7.3191619,19.077921,0,0,1,0,0,0,0.010543567,,,,,,,,0.13090201,0.88847578,,,,,,,,,,,,,,,,,,,,,,9721.9395,1260.4094,8554.8203,9628.6484,7371.1426,924.79645,1426.0001,5.0562186,4.6867523,1.7718329,0.4812445,349.625,378.2139,4.2803783,0.074566744,2.7378013,2.1882381,1.6257786,0.77395499,0.40716287,0.19314267,0.060526423,0.018318409,827.125,489.625,370.25,299.625,247.125,170,112.25,75.75,0.5,0.5,1,0.86602539,0.5,1.2247449,-2.6083496,-2.605617,-2.5558739,-7.3789654,-7.3377852,-7.2614789,1.3849133,460.75,623.25,489.25,199.75,86,35.625,10.75,3,0.23227549,0.11889862,0.82873124,0.79956549,1.0984756,1.519869,1.8255912,1.594829,0.64765477,0.52249259,1.0992568,1.8618674,2.2765169,2.9150534,3.2832878,4.3815074,6.6541615,9.1210098,1.3939099,583.69983,813.625,1510.125,965.25,529,199.75,86,35.625,10.75,3,1049.375,342,39.75,0,0,0,0,0
