0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209
0.003,23.95,0.574,33.308,9.7,5.611,6.573,11.081,13.807,8.867,7.862,2.365,9.273,2.016,10.13,5.602,5.809,4.867,2.714,6.289,6.807,4.643,5.545,3.005,3.532,4.112,4.555,0.898,2.578,3.759,0.005,25.483,0.633,36.223,10.916,6.983,7.691,11.895,15.826,10.028,9.053,2.516,9.967,2.243,11.934,6.11,6.146,5.161,2.817,7.776,7.883,4.921,5.925,3.077,3.818,4.296,4.953,1.206,2.909,3.804,0.002,22.02,0.49,29.564,8.404,4.129,5.483,9.919,11.66,7.376,6.591,2.174,8.468,1.687,7.827,5.044,5.395,4.459,2.564,4.851,5.517,4.319,5.156,2.9,3.19,3.848,4.13,0.608,2.294,3.71,0.005,25.434,0.63,36.127,10.876,6.943,7.662,11.863,15.774,9.987,9.017,2.51,9.944,2.234,11.869,6.097,6.135,5.15,2.813,7.736,7.846,4.914,5.916,3.074,3.81,4.289,4.943,1.198,2.904,3.803,0.002,20.814,0.444,27.301,7.725,3.202,4.778,9.276,10.169,6.53,5.84,2.069,8.016,1.506,6.558,4.662,5.166,4.227,2.481,3.975,4.81,4.098,4.86,2.843,2.963,3.703,3.816,0.445,2.035,3.674,0.004,26.09,0.676,37.583,11.418,7.337,7.765,12.476,16.075,10.672,9.41,2.595,10.315,2.411,13.042,6.192,6.309,5.347,2.894,7.937,8.384,4.977,5.91,3.13,3.892,4.429,4.963,1.252,2.787,3.804,0.04,69.784,3.539,135.481,43.883,56.524,58.493,36.835,70.287,52.222,34.663,10.404,43.704,10.662,81.957,22.255,20.87,14.879,7.139,70.879,28.384,11.136,17.894,7.545,12.15,10.991,11.025,9.674,8.592,5.613
0.011,8.386,0.014,11.631,4.66,1.88,4.788,5.52,3.682,3.905,4.856,4.969,4.977,3.682,1.069,0.263,2.084,2.13,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,12.941,0.031,17.268,6.223,2.325,10.428,8.323,5.231,5.213,8.406,12.771,7.784,5.461,1.135,0.524,4.239,2.919,3.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,7.41,0.016,9.51,3.379,1.421,4.57,4.21,2.551,2.873,3.913,4.829,4.353,2.94,1.015,0.248,1.528,1.54,1.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,9.637,0.015,14.382,6.163,2.312,5.623,7.181,4.985,5.188,6.288,5.768,5.971,4.725,1.133,0.317,2.858,2.83,3.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,6.787,0.02,8.645,2.307,1.151,5.202,3.399,1.687,2.169,3.647,5.977,3.99,2.481,0.978,0.273,1.195,1.126,1.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,9.361,0.014,14.132,5.687,2.418,5.258,6.963,4.736,4.895,6.029,5.455,5.478,4.378,1.127,0.281,2.652,2.721,3.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,32.238,0.028,150.629,56.589,18.639,19.301,88.587,35.467,44.409,63.826,22.436,33.275,53.171,5.009,1.757,34.274,31.83,48.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8.507,0.137,14.494,8.455,6.959,5.671,8.381,7.451,9.007,6.743,6.135,5.101,5.575,3.34,3.747,1.291,0.021,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.793,0.165,18.274,10.428,9.967,12.452,10.444,10.349,10.141,9.464,8.763,12.91,9.299,5.873,9.916,4.402,0.028,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.708,0.108,11.453,6.126,6.027,5.738,7.256,6.85,8.009,6.184,5.366,5.086,3.999,2.481,3.166,1.119,0.015,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.539,0.157,17.596,10.361,7.808,6.388,9.304,8.371,9.716,7.331,7.124,5.928,7.263,4.58,4.846,1.771,0.028,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.269,0.094,9.84,4.732,5.794,6.864,6.86,6.754,7.55,6.134,5.336,6.284,3.219,2.188,3.633,1.084,0.01,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.395,0.172,18.284,11.249,8.207,5.987,9.802,8.086,10.241,7.512,7.329,5.647,7.487,4.382,4.579,1.461,0.026,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.927,0.484,149.45,98.749,30.169,36.896,51.34,102.072,72.718,27.114,54.843,9.275,31.048,39.414,40.692,24.539,0.149,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.012,9.393,0.061,17.78,3.406,4.424,7.736,5.35,7.571,2.492,2.713,8.057,4.121,4.832,4.062,5.874,4.441,4.329,3.574,3.141,4.633,3.561,2.772,0.46,2.819,2.109,3.502,0.607,1.002,0.022,0.017,10.116,0.142,19.704,5.91,7.947,18.443,9.157,12.097,2.905,3.291,10.552,6.745,6.235,4.861,9.043,6.598,5.328,5.115,3.774,6.772,4.564,3.31,0.683,3.15,4.909,4.406,0.789,1.335,0.029,0.007,8.465,0.057,15.731,2.897,3.632,7.048,5.182,6.478,1.907,2.312,6.639,3.927,4.126,3.048,4.853,3.071,3.973,2.783,2.438,4.071,3.376,2.319,0.398,2.534,1.854,2.573,0.439,0.716,0.016,0.017,10.075,0.081,19.265,3.954,5.719,9.724,5.972,9.119,2.882,3.021,9.345,4.657,5.614,4.8,7.139,6.124,4.835,4.503,3.72,5.451,3.895,3.212,0.537,3.145,2.802,4.386,0.786,1.33,0.029,0.004,8.007,0.067,14.634,2.803,3.496,7.46,5.528,5.663,1.588,2.104,5.833,4.27,3.63,2.514,4.115,2.303,3.737,2.274,2.06,3.747,3.228,1.976,0.36,2.274,1.607,1.861,0.296,0.455,0.01,0.016,10.667,0.068,20.298,4.11,5.356,9.291,5.943,8.637,3.2,3.188,9.864,4.532,5.591,5.362,7.083,6.04,4.661,4.486,4.076,5.28,3.752,3.208,0.543,3.028,2.513,4.356,0.743,1.212,0.027,0.15,62.577,1.17,142.027,21.757,69.766,83.667,43.941,66.233,21.16,20.692,74.052,33.437,34.648,32.275,70.125,84.762,44.083,50.598,21.735,35.098,29.209,25.26,5.799,33.424,38.5,65.896,14.666,28.054,0.615
0.157,11.015,0.074,24.613,5.228,1.94,1.708,3.378,11.785,4.035,4.097,8.861,2.171,4.87,2.551,6.122,2.438,2.023,3.004,4.418,5.277,6.037,2.327,2.028,1.63,1.231,1.258,0.919,0.919,1.162,0.213,11.572,0.087,26.521,6.321,2.328,2.047,3.644,13.57,4.893,5.01,10.651,2.741,5.673,2.639,6.894,2.659,2.323,3.519,5.031,5.812,7.16,2.642,2.714,1.851,1.508,1.565,1.077,1.072,1.616,0.092,10.392,0.056,22.565,4.143,1.502,1.329,3.009,9.944,3.181,3.299,7.022,1.678,3.976,2.456,5.397,2.184,1.663,2.542,3.716,4.654,4.841,1.896,1.345,1.344,0.897,0.929,0.694,0.698,0.736,0.211,11.558,0.086,26.468,6.299,2.318,2.038,3.634,13.53,4.876,4.99,10.602,2.729,5.651,2.637,6.874,2.653,2.313,3.51,5.015,5.795,7.132,2.631,2.696,1.843,1.497,1.558,1.071,1.066,1.603,0.062,9.952,0.046,21.255,3.283,1.196,1.066,2.797,8.564,2.506,2.746,5.863,1.319,3.399,2.386,4.954,2.012,1.463,2.153,3.231,4.3,4.002,1.645,0.883,1.169,0.742,0.687,0.571,0.577,0.497,0.256,11.639,0.096,26.874,6.193,2.381,2.091,3.811,13.547,4.796,4.923,10.976,2.657,5.865,2.642,6.959,2.702,2.457,3.387,5.132,6.015,7.282,2.825,2.807,1.952,1.726,1.575,1.189,1.184,1.682,2.721,63.909,0.375,185.652,46.267,17.165,15.74,27.263,96.989,46.387,30.032,85.764,39.867,53.743,14.807,48.914,10.97,28.385,43.662,24.11,42.051,48.154,30.161,21.306,17.647,6.728,17.43,4.823,14.767,11.096
0.006,12.872,1.075,22.394,10.601,7.577,5.363,7.215,9.253,3.615,4.915,4.624,5.377,4.324,1.631,8.296,0.496,4.079,3.61,3.205,4.491,2.757,1.71,1.0,1.202,0.306,0.979,0.105,0.0,0.0,0.007,17.426,1.212,24.786,12.983,8.759,8.861,9.259,11.022,4.267,6.65,5.414,8.399,5.766,1.759,9.111,0.634,5.072,4.382,3.66,6.327,2.979,2.643,1.312,1.431,0.793,1.304,0.14,0.0,0.0,0.004,11.851,0.901,20.371,8.174,6.227,4.541,6.357,7.362,2.927,4.334,3.821,4.634,3.108,1.494,7.759,0.378,4.116,3.536,2.706,4.108,2.565,1.578,0.734,0.907,0.355,0.7,0.075,0.0,0.0,0.007,14.129,1.192,24.685,12.923,8.726,6.523,8.295,10.981,4.252,5.47,5.388,6.423,5.732,1.753,8.995,0.631,4.194,3.8,3.649,5.058,2.975,1.98,1.305,1.424,0.333,1.3,0.14,0.0,0.0,0.003,11.219,0.809,19.117,6.309,5.333,4.503,5.915,5.967,2.413,4.292,3.207,4.521,2.35,1.398,7.338,0.273,4.312,3.574,2.346,4.064,2.391,1.578,0.493,0.726,0.483,0.445,0.048,0.0,0.0,0.007,13.938,1.285,24.608,12.831,9.041,6.441,8.069,11.064,4.269,5.778,5.368,6.282,5.661,1.767,8.733,0.584,4.088,3.685,3.693,4.914,2.899,1.83,1.195,1.532,0.286,1.184,0.127,0.0,0.0,0.063,71.616,7.021,200.83,122.728,68.668,57.381,58.395,124.871,31.799,38.944,32.403,65.996,69.273,15.094,75.124,11.543,19.483,26.056,20.96,39.621,25.534,8.535,22.195,7.282,0.468,6.854,0.738,0.0,0.0
0.012,8.733,0.0,16.817,1.02,2.209,1.317,1.023,10.887,3.612,5.793,2.963,5.935,2.192,1.067,7.15,1.373,4.452,0.508,2.529,2.422,0.905,1.8,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.017,9.514,0.001,18.756,1.325,2.547,1.546,1.151,13.948,4.394,7.306,3.796,6.845,2.613,1.616,8.131,1.801,5.008,0.691,3.338,2.993,1.404,2.082,2.123,0.0,0.0,0.0,0.0,0.0,0.0,0.009,7.99,0.0,14.992,0.758,1.897,1.103,0.913,8.149,2.873,4.429,2.198,5.056,1.776,0.674,6.281,0.989,3.975,0.366,1.884,1.94,0.492,1.557,1.723,0.0,0.0,0.0,0.0,0.0,0.0,0.016,9.497,0.001,18.715,1.321,2.541,1.542,1.149,13.882,4.372,7.271,3.777,6.827,2.604,1.607,8.115,1.794,5.0,0.686,3.325,2.982,1.391,2.078,2.117,0.0,0.0,0.0,0.0,0.0,0.0,0.006,7.45,0.0,13.661,0.519,1.631,0.925,0.813,6.162,2.461,3.51,1.675,4.342,1.444,0.379,5.512,0.656,3.54,0.284,1.338,1.568,0.259,1.335,1.593,0.0,0.0,0.0,0.0,0.0,0.0,0.015,9.465,0.001,18.554,1.212,2.465,1.495,1.104,13.598,4.511,7.244,3.728,6.694,2.559,1.401,7.821,1.676,4.803,0.675,3.034,2.872,1.41,1.978,2.245,0.0,0.0,0.0,0.0,0.0,0.0,0.145,53.661,0.008,124.904,5.382,15.52,9.982,14.851,128.46,17.167,91.711,22.059,32.153,8.458,18.521,47.338,14.461,24.435,0.881,17.747,20.328,6.468,27.618,4.905,0.0,0.0,0.0,0.0,0.0,0.0
0.008,15.353,0.0,23.425,8.89,2.716,2.941,7.576,7.073,3.052,3.333,3.652,3.423,3.019,2.69,3.649,3.76,3.091,2.252,3.101,3.139,2.017,0.947,2.795,3.349,1.908,1.348,2.584,1.093,1.426,0.01,16.286,0.0,25.629,10.682,3.271,3.433,8.409,8.114,3.552,3.499,3.997,3.549,3.68,3.061,3.764,4.192,3.244,2.311,3.445,3.596,2.707,0.948,2.953,3.987,2.205,1.443,2.585,1.241,1.426,0.006,14.275,0.0,20.876,7.023,2.251,2.311,6.634,6.016,2.523,3.092,3.172,3.251,2.512,2.263,3.513,3.225,2.926,2.169,2.737,2.605,1.359,0.945,2.565,2.627,1.477,1.21,2.583,0.877,1.426,0.01,16.261,0.0,25.569,10.636,3.257,3.418,8.388,8.089,3.541,3.492,3.984,3.545,3.666,3.046,3.761,4.179,3.241,2.309,3.435,3.583,2.687,0.948,2.947,3.966,2.193,1.439,2.585,1.235,1.426,0.004,13.536,0.0,19.162,5.751,1.976,1.919,5.976,5.278,2.128,2.959,2.902,3.151,2.205,2.065,3.422,2.889,2.804,2.122,2.514,2.244,0.992,0.944,2.439,2.209,1.24,1.134,2.582,0.759,1.426,0.009,16.458,0.0,26.097,10.873,3.265,3.64,8.526,8.149,3.553,3.622,4.221,3.624,3.536,3.339,3.792,4.349,3.25,2.349,3.553,3.692,2.819,0.948,3.071,4.266,2.426,1.514,2.585,1.352,1.426,0.089,71.438,0.0,140.871,72.675,15.413,14.809,67.175,54.257,32.203,21.7,15.558,21.482,31.153,34.234,14.439,15.488,11.785,10.363,13.883,7.64,9.135,3.554,5.981,10.036,2.187,7.268,4.858,1.607,2.375
0.005,17.457,0.037,23.517,6.783,2.357,3.949,11.206,11.335,4.615,8.62,4.908,10.891,3.991,6.473,6.489,6.164,3.183,4.913,6.99,1.868,2.983,4.062,1.74,4.087,2.535,2.406,1.836,2.218,0.471,0.006,23.681,0.097,28.114,10.1,2.929,8.171,13.88,14.286,7.309,10.788,8.819,13.384,4.488,8.673,9.568,11.379,3.939,7.142,10.219,3.436,3.651,4.74,2.581,4.651,3.114,3.682,2.055,4.02,0.536,0.003,15.779,0.043,21.104,5.557,1.618,3.716,9.58,10.262,4.571,6.933,4.599,8.64,3.451,5.939,5.501,5.793,2.591,4.487,5.641,1.736,2.331,3.37,1.491,3.411,2.255,2.061,1.672,1.745,0.416,0.006,19.401,0.04,25.959,8.199,2.906,4.718,12.677,12.552,5.005,10.253,5.688,13.125,4.475,7.118,7.716,7.121,3.926,5.548,8.35,2.151,3.632,4.645,2.11,4.635,2.81,2.937,2.028,2.849,0.535,0.002,14.705,0.059,20.004,4.845,1.259,3.94,8.795,9.846,5.035,6.039,4.927,7.236,3.067,5.917,5.024,5.962,2.133,4.491,4.886,1.791,1.966,2.993,1.348,2.964,2.128,1.88,1.526,1.497,0.365,0.006,19.174,0.034,26.256,8.039,3.389,4.229,13.101,12.522,4.864,10.702,5.349,13.376,4.531,7.16,7.581,6.67,3.687,5.419,8.423,2.037,3.773,4.901,1.939,4.803,2.849,2.687,1.957,2.7,0.512,0.054,70.374,0.099,129.185,63.895,10.57,47.593,107.269,82.88,29.037,36.09,54.319,77.634,16.117,37.286,43.62,33.089,35.059,33.524,35.577,8.979,18.955,30.727,13.843,28.996,10.094,19.743,10.266,19.75,3.197
0.0,16.492,0.271,27.787,10.968,8.847,6.245,11.19,9.77,13.262,13.156,12.809,8.425,13.961,12.256,9.645,8.149,11.221,6.174,5.489,5.725,2.182,3.192,3.901,1.573,2.312,1.091,1.414,2.15,0.321,0.0,21.31,0.294,31.165,12.43,10.205,9.906,12.744,10.832,15.016,16.821,14.393,11.685,15.799,13.619,12.498,11.013,16.672,8.374,7.434,7.365,2.91,4.197,5.068,3.25,2.774,1.399,2.408,2.696,0.428,0.0,15.126,0.27,24.023,9.286,7.136,5.361,10.136,8.68,11.075,11.493,10.992,7.475,12.175,10.876,8.512,6.877,9.603,5.391,5.046,4.165,1.557,3.304,3.325,1.742,1.921,0.829,0.946,1.691,0.23,0.0,17.927,0.275,31.023,12.38,10.11,7.306,12.011,10.795,14.882,14.761,14.314,9.491,15.588,13.523,10.911,9.449,13.068,7.24,6.101,7.327,2.816,3.238,4.667,1.667,2.762,1.392,2.12,2.684,0.426,0.0,14.34,0.274,21.872,8.237,6.175,5.421,9.705,7.879,9.815,10.58,9.955,7.309,10.906,10.078,7.992,6.26,9.183,4.901,4.837,3.059,1.07,3.582,2.835,2.185,1.564,0.591,0.617,1.276,0.146,0.0,18.033,0.275,32.375,12.917,11.055,7.676,12.522,10.858,16.05,15.417,15.033,9.929,16.151,14.066,10.978,9.834,13.518,7.035,5.944,7.3,2.947,3.144,4.689,1.505,2.6,1.283,2.015,2.498,0.388,0.001,90.471,1.693,234.76,119.038,65.266,42.506,73.058,109.904,97.909,87.267,120.438,69.6,101.394,80.669,81.471,51.041,63.82,32.814,49.943,48.267,29.131,30.177,65.145,8.706,42.231,11.005,32.783,47.4,8.993
0.02,9.025,0.01,16.339,4.826,4.791,1.12,9.028,3.248,2.191,3.57,5.664,2.862,2.421,4.37,2.614,0.251,2.368,3.633,2.826,1.677,1.513,1.947,0.2,0.989,0.273,0.611,0.0,0.0,0.0,0.027,9.531,0.016,17.404,6.092,5.763,1.403,10.628,3.574,2.465,3.95,6.761,2.862,2.857,4.945,3.179,0.298,2.387,4.948,3.268,1.677,1.904,2.442,0.224,1.318,0.364,0.814,0.0,0.0,0.0,0.014,8.311,0.006,15.121,3.734,3.833,0.835,7.44,2.968,1.91,3.078,4.377,2.862,2.053,3.742,2.122,0.21,2.351,2.661,2.391,1.676,1.178,1.531,0.179,0.707,0.195,0.437,0.0,0.0,0.0,0.027,9.513,0.015,17.374,6.074,5.744,1.397,10.591,3.569,2.459,3.938,6.731,2.862,2.85,4.93,3.164,0.297,2.387,4.921,3.259,1.677,1.898,2.432,0.224,1.313,0.362,0.811,0.0,0.0,0.0,0.009,7.906,0.004,14.345,2.741,3.068,0.615,6.287,2.713,1.695,2.776,3.51,2.861,1.743,3.292,1.839,0.173,2.336,2.071,2.043,1.676,0.872,1.225,0.16,0.45,0.124,0.278,0.0,0.0,0.0,0.024,9.868,0.014,17.676,5.635,5.637,1.383,10.588,3.453,2.45,4.119,7.006,2.862,2.716,4.993,3.199,0.281,2.38,4.662,3.211,1.677,1.759,2.356,0.215,1.196,0.33,0.739,0.0,0.0,0.0,0.236,63.302,0.068,145.93,72.928,60.995,15.351,110.519,23.226,27.248,31.884,60.179,16.895,23.373,43.719,24.595,2.865,34.943,22.365,15.834,5.504,30.024,25.59,2.252,3.956,1.092,2.444,0.0,0.0,0.0
0.007,9.129,0.014,15.983,2.332,7.22,5.889,4.887,8.637,6.915,5.861,6.824,6.372,5.343,4.268,8.409,4.505,1.857,1.997,1.9,2.491,0.596,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.009,13.54,0.035,19.962,3.029,8.418,12.117,8.603,10.812,7.854,8.746,9.43,7.903,9.845,7.081,12.047,8.904,2.912,5.91,3.885,12.437,1.758,0.001,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.005,8.323,0.016,12.892,1.662,5.838,5.317,4.524,7.48,5.789,5.053,5.969,6.367,4.63,3.555,7.551,3.981,1.237,1.892,1.761,2.425,0.65,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.009,10.179,0.015,18.862,3.008,8.382,7.126,5.74,9.954,7.822,6.857,7.796,6.571,6.616,5.143,9.925,5.728,2.629,2.669,2.39,3.69,0.754,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.003,7.856,0.022,11.027,1.155,4.992,5.475,4.682,6.714,5.142,4.9,5.509,6.618,4.465,3.263,7.182,3.783,0.878,1.963,1.741,2.826,0.738,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.008,9.991,0.013,19.532,2.989,8.779,6.87,5.58,9.97,8.318,7.006,7.921,6.468,6.188,5.305,9.329,5.512,2.542,2.601,2.264,3.044,0.686,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.078,50.754,0.026,156.599,48.325,64.862,51.315,49.049,98.959,79.327,78.118,41.254,33.65,55.68,42.631,104.87,59.458,32.716,17.343,24.659,38.076,2.449,0.008,0.3,0.0,0.0,0.0,0.0,0.0,0.0
0.013,10.595,0.032,20.286,3.098,5.049,4.671,3.464,9.203,2.02,3.442,9.229,5.359,2.437,2.583,7.402,3.85,1.736,3.157,5.672,3.303,2.023,1.255,1.153,1.271,0.0,0.032,0.0,0.0,0.0,0.018,11.327,0.057,21.805,3.474,5.984,9.364,5.298,10.149,2.345,4.336,11.377,5.992,2.711,4.012,9.922,5.812,2.152,3.541,7.009,6.903,3.005,1.876,1.548,2.125,0.001,0.126,0.0,0.0,0.0,0.01,9.58,0.017,18.31,2.759,4.009,4.231,3.074,8.195,1.713,2.621,7.775,4.665,2.097,2.263,6.786,3.416,1.309,2.728,4.449,3.237,1.594,0.806,0.815,1.009,0.0,0.025,0.0,0.0,0.0,0.018,11.285,0.056,21.7,3.468,5.961,5.744,4.087,10.097,2.339,4.212,10.593,5.973,2.701,3.062,8.285,4.716,2.086,3.48,6.98,4.008,2.513,1.792,1.542,1.67,0.001,0.054,0.0,0.0,0.0,0.006,9.012,0.007,17.195,2.464,3.27,4.047,2.908,7.546,1.459,2.086,7.046,4.227,1.882,2.016,6.42,3.198,1.035,2.517,3.573,3.291,1.301,0.556,0.515,0.787,0.0,0.018,0.0,0.0,0.0,0.016,11.802,0.047,22.639,3.366,6.083,5.627,4.101,10.361,2.279,4.338,11.205,6.151,2.807,2.982,8.237,4.419,2.202,3.751,6.896,3.731,2.505,1.813,1.413,1.521,0.0,0.045,0.0,0.0,0.0,0.155,57.711,0.261,137.848,28.335,68.383,41.785,31.83,72.452,26.129,25.983,58.62,66.079,9.186,23.601,58.86,57.626,9.244,20.904,72.468,37.85,14.099,3.994,6.181,29.783,0.007,0.438,0.0,0.0,0.0
0.017,9.898,0.155,17.692,2.656,6.385,5.294,3.282,9.069,4.001,8.819,11.422,5.327,8.639,2.462,6.676,6.891,3.436,4.634,2.232,2.516,0.957,0.259,0.0,0.086,0.0,0.0,0.0,0.0,0.0,0.023,10.221,0.184,18.828,3.461,7.673,6.511,3.774,10.499,4.397,9.438,12.84,5.989,9.569,2.546,7.858,8.96,4.243,5.438,3.051,3.347,1.275,0.373,0.0,0.153,0.0,0.0,0.0,0.0,0.0,0.012,9.463,0.116,16.221,1.701,4.986,3.872,2.732,7.34,3.436,7.918,9.892,4.715,7.805,2.341,5.568,5.169,2.744,3.859,1.535,1.804,0.685,0.172,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.023,10.209,0.183,18.789,3.429,7.639,6.471,3.758,10.455,4.382,9.414,12.798,5.971,9.544,2.543,7.832,8.91,4.231,5.422,3.037,3.334,1.27,0.371,0.0,0.152,0.0,0.0,0.0,0.0,0.0,0.008,9.224,0.095,15.364,1.247,4.021,3.074,2.426,6.259,3.126,7.423,8.989,4.366,7.33,2.274,4.755,4.106,2.111,3.228,0.961,1.172,0.436,0.102,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.022,10.434,0.201,19.436,4.056,7.859,6.999,3.949,11.025,4.68,9.9,13.203,6.064,9.645,2.608,7.756,8.865,3.945,5.3,2.83,3.063,1.158,0.329,0.0,0.126,0.0,0.0,0.0,0.0,0.0,0.195,73.69,0.806,166.522,34.772,55.966,45.773,28.222,86.653,37.971,97.489,133.744,42.717,103.388,17.424,94.062,61.498,62.44,23.781,42.569,49.731,3.757,6.018,0.008,0.604,0.0,0.0,0.0,0.0,0.0
0.015,15.358,0.031,27.773,4.774,3.314,4.89,2.689,15.351,3.258,6.266,17.957,6.302,8.532,3.892,9.076,6.529,0.451,8.42,1.936,4.125,4.282,0.221,3.171,2.042,2.978,2.39,0.845,0.001,1.18,0.019,22.199,0.08,32.03,5.941,3.863,7.628,3.937,18.01,3.801,8.29,20.638,6.967,9.668,5.114,10.926,7.911,0.599,9.088,3.355,7.071,6.423,0.297,4.538,4.08,3.638,5.053,1.126,0.001,2.693,0.01,14.596,0.036,23.945,3.759,2.793,4.148,2.043,12.438,2.809,6.078,15.343,5.689,7.401,3.605,8.098,6.231,0.323,7.821,1.607,3.973,3.384,0.159,2.221,1.935,2.412,2.369,0.604,0.001,1.239,0.019,16.723,0.033,31.934,5.887,3.852,6.017,3.531,17.936,3.787,6.6,20.565,6.897,9.639,4.195,10.047,7.079,0.597,9.077,2.446,4.624,5.498,0.292,4.511,2.464,3.629,2.821,1.122,0.001,1.356,0.007,14.151,0.05,21.433,3.1,2.362,3.78,1.548,10.524,2.556,6.109,13.758,5.278,6.666,3.651,7.419,6.227,0.207,7.298,1.453,4.236,2.977,0.103,1.531,2.133,1.895,2.755,0.384,0.0,1.536,0.018,16.139,0.028,31.633,5.88,3.756,5.516,3.196,18.613,3.808,6.511,20.96,6.942,9.761,4.319,10.048,6.885,0.545,8.889,2.219,4.392,5.323,0.266,3.997,2.181,3.394,2.485,1.022,0.001,1.185,0.168,92.841,0.053,344.31,66.867,46.995,51.133,52.336,200.47,30.71,52.818,198.637,46.555,85.815,41.729,91.49,76.911,11.874,85.274,26.439,41.453,51.407,2.544,96.037,32.845,59.577,15.781,21.961,0.012,3.164
0.011,14.18,0.018,22.207,5.26,4.207,5.203,7.031,10.717,2.672,3.906,5.98,4.446,5.015,3.864,3.533,4.283,5.155,2.444,2.556,2.242,4.881,1.479,1.062,0.133,0.0,0.0,0.0,0.0,0.0,0.014,18.439,0.048,24.128,6.467,4.923,8.504,8.64,12.436,2.831,5.276,6.706,4.946,6.892,4.548,5.165,4.828,6.407,3.157,3.158,4.366,7.352,3.402,1.415,0.177,0.0,0.0,0.0,0.0,0.0,0.008,13.594,0.021,20.405,4.151,3.582,4.499,6.075,9.1,2.452,3.305,5.317,3.919,4.338,3.93,3.109,4.125,4.23,2.524,2.037,1.92,4.336,1.678,0.759,0.095,0.0,0.0,0.0,0.0,0.0,0.014,15.084,0.02,24.076,6.391,4.911,6.499,7.979,12.405,2.825,4.688,6.684,4.933,5.92,3.904,4.36,4.454,6.378,2.477,3.149,2.737,5.798,1.583,1.41,0.176,0.0,0.0,0.0,0.0,0.0,0.005,13.247,0.029,19.211,3.262,3.021,4.449,5.522,7.75,2.325,2.87,4.756,3.526,3.902,4.111,3.004,4.104,3.559,2.72,1.565,1.822,4.245,2.196,0.483,0.06,0.0,0.0,0.0,0.0,0.0,0.013,14.774,0.017,24.031,6.223,4.679,6.065,8.019,12.067,2.929,4.38,6.523,4.946,5.743,3.841,3.974,4.488,5.975,2.411,2.938,2.577,5.515,1.405,1.284,0.161,0.0,0.0,0.0,0.0,0.0,0.122,60.969,0.04,159.443,49.964,26.823,82.28,84.626,132.253,15.656,37.517,33.734,26.568,53.499,16.795,56.827,24.644,75.089,4.068,48.915,14.946,45.324,2.418,7.434,0.93,0.0,0.0,0.0,0.0,0.0
