ASA,ASA+,ASA-,ASA_H,ASA_P,CASA+,CASA-,DASA,DCASA,dens,dipole,dipoleX,dipoleY,dipoleZ,E,E_ang,E_ele,E_nb,E_oop,E_rele,E_rnb,E_rsol,E_rvdw,E_sol,E_stb,E_str,E_strain,E_tor,E_vdw,FASA+,FASA-,FASA_H,FASA_P,FCASA+,FCASA-,glob,npr1,npr2,pmi,pmi1,pmi2,pmi3,pmiX,pmiY,pmiZ,rgyr,std_dim1,std_dim2,std_dim3,vol,VSA,vsurf_A,vsurf_CP,vsurf_CW1,vsurf_CW2,vsurf_CW3,vsurf_CW4,vsurf_CW5,vsurf_CW6,vsurf_CW7,vsurf_CW8,vsurf_D1,vsurf_D2,vsurf_D3,vsurf_D4,vsurf_D5,vsurf_D6,vsurf_D7,vsurf_D8,vsurf_DD12,vsurf_DD13,vsurf_DD23,vsurf_DW12,vsurf_DW13,vsurf_DW23,vsurf_EDmin1,vsurf_EDmin2,vsurf_EDmin3,vsurf_EWmin1,vsurf_EWmin2,vsurf_EWmin3,vsurf_G,vsurf_HB1,vsurf_HB2,vsurf_HB3,vsurf_HB4,vsurf_HB5,vsurf_HB6,vsurf_HB7,vsurf_HB8,vsurf_HL1,vsurf_HL2,vsurf_ID1,vsurf_ID2,vsurf_ID3,vsurf_ID4,vsurf_ID5,vsurf_ID6,vsurf_ID7,vsurf_ID8,vsurf_IW1,vsurf_IW2,vsurf_IW3,vsurf_IW4,vsurf_IW5,vsurf_IW6,vsurf_IW7,vsurf_IW8,vsurf_R,vsurf_S,vsurf_V,vsurf_W1,vsurf_W2,vsurf_W3,vsurf_W4,vsurf_W5,vsurf_W6,vsurf_W7,vsurf_W8,vsurf_Wp1,vsurf_Wp2,vsurf_Wp3,vsurf_Wp4,vsurf_Wp5,vsurf_Wp6,vsurf_Wp7,vsurf_Wp8
514.87964,0,0,514.87964,0,0,0,0,0,1.2506708,0,0,0,0,-8.887419699999999,15.128828,-46.282913,-43.089893,0.21483029,0,0,0,0,-18.63129,0,5.9533834,13.084829,12.905432000000001,3.1930182,0,0,1,0,0,0,0.049299199,0.22504495,0.84531915,4222.6333,917.9857199999999,3448.1594,4079.1216,3101.4883,649.3681,471.77692,3.7131968,3.2554939,1.5948069999999999,0.72283107,244.875,289.89691,1.7233988999999998,0.055932377,2.7295306,2.2424262,1.8391615000000001,1.0370002,0.48958245,0.19919492,0.061709639000000004,0.020784605,506.625,294.375,221.625,171.75,124.375,63.5,43.5,33.125,0.5,0.5,0.70710677,0.5,0.5,1.0,-2.4906588,-2.4651141,-2.4611678,-8.6336927,-8.436883,-8.2104521,1.3479063999999998,378.75,556.5,468.0,208.875,81.125,29.875,8.5,2.75,0.36604625,0.17394468,0.53570837,0.49120873,0.55613971,0.82058352,1.0627308000000002,1.5161685,1.6917244999999999,1.7404629,0.13839287,0.33479157,0.54833114,0.81566054,1.3050529,2.1977324,3.7034532999999996,3.061492,1.3015994,469.23040999999995,610.75,1186.625,842.25,510.625,208.875,81.125,29.875,8.5,2.75,807.875,285.75,42.625,0.0,0,0,0,0
540.11835,0,0,540.11835,0,0,0,0,0,1.1931353,0,0,0,0,91.162262,45.351116,13.211654999999999,21.537714,0.26559314,0,0,0,0,-13.809115,0,8.3378973,15.604026000000001,15.669939999999999,8.3260584,0,0,1,0,0,0,0.18338464,0.31602541,0.91118532,4660.3052,1322.5286,3813.2017,4184.8804,2912.0337,879.38995,868.8815900000001,3.7224946000000005,2.9463522,1.5274463,1.2617291000000002,281.875,319.18927,3.5646297999999996,0.056092061,2.7308817000000003,2.2260183999999996,1.7143217,0.97899085,0.55576527,0.28995585,0.13998123,0.039126176,613.75,344.25,254.0,205.375,165.75,112.625,58.875,32.5,0.5,0.5,0.70710677,0.70710677,0.5,1.118034,-2.7083859,-2.6048913,-2.591512,-8.3017216,-8.2173128,-8.0995121,1.3247385,372.375,545.375,488.75,234.125,107.625,49.25,19.75,6.375,0.42372048,0.23980524,1.2995726,1.4643186000000001,1.7032109,2.2474592,2.5637412,2.5268242,2.1379435,2.2066741000000003,0.67426091,1.4706762,1.8361718999999996,2.0213866,1.8808095,1.611796,1.5915743,3.1643691,1.3742321000000002,496.55005,682.375,1296.5,875.875,537.875,234.5,107.625,49.25,19.75,6.375,924.125,330.5,49.125,0.375,0,0,0,0
613.39862,0,0,613.39862,0,0,0,0,0,1.2284876,0,0,0,0,52.901352,21.515145999999998,-1.6009281000000002,14.158813,0.09247539199999999,0,0,0,0,-15.595291,0,13.869708,15.653153,3.2652113,15.759741,0,0,1,0,0,0,0.022605552999999997,0.15503851,0.89974743,10245.574,1546.1061,8972.6416,9972.4004,8558.7344,1405.6765,281.16278,5.114139099999999,4.750678099999999,1.771481,0.71427125,318.875,353.11734,3.6189352999999995,0.069014095,2.7755046,2.2353921000000003,1.6593939999999998,0.81786871,0.42467734,0.21882688,0.10096163,0.032184839,915.375,516.5,375.375,302.75,256.25,207.25,124.875,81.125,0.5,6.5192022000000005,6.538348200000001,0.5,0.5,1.0,-2.6518807,-2.6460364,-2.6456144,-8.094719900000001,-8.090805099999999,-8.000473,1.3768699,398.125,544.25,502.125,218.25,95.75,40.75,17.0,5.375,0.25507826,0.13459951,1.0071280999999999,0.84322315,0.99192882,1.4640768999999998,1.8531204,2.0219235,0.77458268,1.7325313000000002,0.69900477,1.8849272000000001,2.1918776,2.2926869,2.6599729,3.2497442000000003,4.0188551,5.577936599999999,1.3851931999999998,566.4372599999999,784.625,1541.875,958.125,559.0,218.25,95.75,40.75,17.0,5.375,1143.75,413.875,56.875,0.0,0,0,0,0
598.40729,0,0,598.40729,0,0,0,0,0,1.1472367,0,0,0,0,28.404204999999997,16.781810999999998,-30.997754999999998,-8.5263243,0.87295884,0,0,0,0,-10.478173,0,15.320974,23.53245,3.9547861000000006,22.471432,0,0,1,0,0,0,0.0036147605,0.071595378,0.93539399,10216.94,728.93835,9523.583,10181.36,9210.2588,184.08028000000002,822.60205,5.3108281999999996,5.069992500000001,1.3436214,0.30482253,315.75,347.65432999999996,4.6384419999999995,0.056504026,2.873543,2.4792616,2.013721,0.96271193,0.44672915,0.17673558,0.06580275299999999,0.031054702000000003,792.0,473.125,340.875,262.625,214.0,161.5,128.125,97.875,7.0178342,1.6583124,6.5954527999999994,0.70710677,1.118034,0.5,-2.428674,-2.4114966,-2.4055617000000002,-8.207248700000001,-8.0151539,-7.916873,1.3686717,492.0,670.75,585.125,226.125,87.0,31.625,11.5,5.125,0.25522551,0.12041885,0.60912001,0.77655834,1.0685015,1.6267139,1.8376284,0.84512329,0.29724047,0.21413037,1.2981296999999998,1.9938625,2.528924,3.1035174999999997,3.5848388999999994,3.9136703,4.5415144,4.582474700000001,1.3768649,549.70898,756.875,1578.375,1068.0,625.5,226.125,87.0,31.625,11.5,5.125,1086.375,397.25,40.375,0.0,0,0,0,0
624.59778,0,0,624.59778,0,0,0,0,0,1.1268118999999999,0,0,0,0,13.322698,34.441746,-59.795382999999994,-51.743697999999995,0.33111382,0,0,0,0,-13.890347,0,13.947347,25.628298,16.346188,8.0516863,0,0,1,0,0,0,0.031364106,0.15682755,0.89554501,8511.6738,1300.8018,7428.0732,8294.4727,7202.521,249.56017000000003,1059.5925,4.730912200000001,4.3091335,1.701582,0.76314384,337.5,372.72604,3.0262215,0.096812136,2.6378418999999997,1.996668,1.3924235,0.63710248,0.30788425,0.14711991,0.057260495,0.0089472346,879.0,497.875,371.375,307.875,249.375,163.5,93.625,50.5,0.5,0.70710677,0.5,0.5,0.5,0.70710677,-2.4643636000000004,-2.4593293999999997,-2.4495819,-6.784640799999999,-6.6888285000000005,-6.6708455,1.3639219,333.25,452.75,400.0,158.625,64.0,26.0,9.125,1.625,0.17233256,0.08444985699999999,0.99418086,1.3380969999999999,1.7192202,2.2154708,2.7239962,2.483813,2.403538,2.4117528999999998,0.38960341,1.4797508999999998,2.0879638,1.9553143,1.9183438000000002,2.616364,3.9979516999999998,5.3079658,1.4110733999999998,571.37354,806.25,1358.125,809.125,445.375,158.625,64.0,26.0,9.125,1.625,1024.875,356.375,45.375,0.0,0,0,0,0
525.8759200000001,0,0,525.8759200000001,0,0,0,0,0,1.1795366000000003,0,0,0,0,37.206635,14.811745000000002,-9.6035891,7.918736,1.1048040000000001,0,0,0,0,-2.4671855,0,6.9187818,21.665884,6.4525695,17.522326,0,0,1,0,0,0,0.010121179000000001,0.13515718,0.88366753,5747.6724,769.59552,5031.6714,5694.0776,4820.105,423.84262,503.72475999999995,4.346960500000001,4.0403094,1.4971459999999999,0.40647158,257.875,292.22369,0.029830002999999997,0.054438334000000005,2.8540648999999996,2.4739918999999997,1.8331624,0.96666664,0.51661485,0.22378981,0.06958355,0.023757711,607.875,366.125,265.875,209.125,168.75,128.25,94.375,66.5,0.5,0.5,0.70710677,1.118034,0.70710677,0.5,-2.4644861000000002,-2.4423618,-2.4200407999999998,-7.8342042,-7.5234337,-7.4691247999999995,1.3355294,489.625,650.5,488.875,209.75,88.25,33.0,9.125,3.125,0.33192289,0.15780036,0.44004154,0.19738103,0.13892098,0.20681007,0.22098131,1.1217413,0.91415453,0.54480654,0.72289217,0.66984928,0.41393608,0.18218024,0.13572176,0.92556101,2.7837287999999996,3.3767114,1.331085,477.33615,635.375,1328.25,900.0,504.875,209.75,88.25,33.0,9.125,3.125,838.625,249.5,16.0,0.0,0,0,0,0
615.42578,0,0,615.42578,0,0,0,0,0,0.99055594,0,0,0,0,88.731613,11.911644,39.407528000000006,52.137962,0.19561535,0,0,0,0,-7.307011599999999,0,11.521935000000001,16.458931,12.964456,12.730433,0,0,1,0,0,0,0.014706295,0.05400401,0.97503728,8718.6143,464.10107,8379.3008,8593.8262,8191.21,153.3093,374.09521,5.2507190999999995,5.1415090999999995,1.0320511,0.62350827,319.25,356.30521,2.5735574,0.060110554000000004,2.6720342999999995,1.9942578999999998,1.4606726,0.79633635,0.37568638,0.13280532,0.029627333999999998,0.012684102,622.375,378.875,298.5,248.75,199.5,99.875,55.0,31.125,6.3442888,0.5,6.2849026,0.5,0.70710677,0.5,-2.1894581000000004,-2.1885098999999997,-2.1806841,-7.39358,-7.1551156,-7.1064811,1.3971828000000002,441.25,614.125,467.625,188.625,67.75,21.875,5.125,1.75,0.22696817,0.087939702,0.61374491,0.76244587,0.9827376,1.0865901000000002,1.1873505,0.24560227,0.95224965,1.3880979,0.58966458,0.93495703,1.0947626,1.4814072,1.7526696,2.3841269,4.0498123,4.0708079,1.344149,557.3228799999999,749.125,1293.125,840.625,479.375,188.625,67.75,21.875,5.125,1.75,851.875,226.5,11.75,0.0,0,0,0,0
687.44354,0,0,687.44354,0,0,0,0,0,1.1792414,0,0,0,0,109.69128,31.843259999999997,31.694052000000003,45.295116,0.13593949,0,0,0,0,-77.348022,0,26.526918,28.797597999999997,5.8900476,13.601067,0,0,1,0,0,0,0.029427044,0.097151808,0.95185965,14581.405,1382.7252,13547.461000000001,14232.624,13101.105,963.08014,517.2196,5.767303900000001,5.3856573,1.5087653,0.92387247,371.75,407.07611,3.3494709000000005,0.030658675,2.8417311,2.5146041,1.9715131999999997,1.1667831,0.6646055000000001,0.3016223,0.10941646,0.026468903,745.5,427.5,306.5,243.125,195.625,147.125,101.125,68.375,0.5,0.5,1.0,0.5,11.521719000000001,11.510864,-2.9047508,-2.895093,-2.7844968,-7.449498700000001,-7.1221929,-7.1054878,1.4275749,590.25,845.875,722.25,340.625,149.0,59.125,19.875,4.0,0.48613375,0.24318767,0.75725955,0.72887635,0.78246355,0.93380231,0.94205266,0.88684648,1.1647037,1.0673103000000002,0.79575402,1.1888086000000002,1.4717646,2.1646006,2.6353502,3.4167926,3.863543,4.6426587,1.3746644,621.78815,854.75,1813.0,1284.5,781.75,340.625,149.0,59.125,19.875,4.0,1222.75,438.625,59.5,0.0,0,0,0,0
734.49963,0,0,734.49963,0,0,0,0,0,1.1416844,0,0,0,0,68.19450400000001,45.260227,-16.389746,-1.4946209,0.052024182,0,0,0,0,-16.349532999999997,0,8.1528845,10.130707000000001,16.223989000000003,14.895125,0,0,1,0,0,0,0.022273684,0.23946187,0.7907545,12767.186000000002,3011.7522,9945.4521,12577.168,5020.8892,6786.6553,959.6415400000001,5.2153997,4.317906400000001,2.5259218,0.64442033,411.125,444.89694000000003,2.4661875,0.083033063,2.6445901000000003,2.2121382,1.6078575000000002,0.74081653,0.33912653,0.15114641,0.08386018099999999,0.040485658,1016.875,585.875,431.75,348.75,284.375,215.125,136.125,86.25,0.5,0.5,0.70710677,0.86602539,0.70710677,0.5,-3.0070047000000004,-2.9809661,-2.9720805,-8.6877785,-8.6408453,-8.531037300000001,1.4428484,485.75,662.875,538.5,221.75,88.625,39.625,18.375,8.625,0.20526925,0.11362007,0.97431087,1.0685486000000002,1.1227188999999997,1.4232322,1.7368279999999998,2.3146717999999997,2.3170342,2.0933764,0.69013494,1.3827553,1.9765096999999998,2.1741599999999996,1.3709759,0.96211928,1.4652811000000001,2.1123476,1.4133625,678.61218,959.125,1746.5,1104.375,620.75,221.75,88.625,39.625,18.375,8.625,1260.75,441.5,82.25,0.0,0,0,0,0
511.8992,0,0,511.8992,0,0,0,0,0,1.1441457,0,0,0,0,26.751746999999998,41.644764,-33.111903999999996,-22.740215,0.016136548,0,0,0,0,-8.774587599999998,0,5.1362653,10.430141,2.6947967999999998,10.37169,0,0,1,0,0,0,0.014186023999999998,0.08833684,0.94008279,5757.2534,501.45203,5336.4648,5676.5903,5214.2485,335.12917999999996,207.8759,4.3939891,4.1784042999999995,1.1662121,0.49766928,260.625,287.94531,4.168076,0.070838645,2.8875232000000004,2.3826063,1.6688201,0.83043611,0.41667458,0.18925571,0.07469324,0.019316757,688.75,387.125,278.25,235.625,193.125,159.625,97.375,59.625,6.041523000000001,6.3245554,1.5811388000000002,0.5,0.70710677,0.5,-2.5311332,-2.5292666,-2.4983051,-7.119432000000001,-6.9948215,-6.8256788,1.2975354,416.75,542.375,406.0,168.0,69.625,28.5,10.625,2.75,0.25022462,0.12095491,1.093982,1.0093848,1.3393255,1.5616039,1.6118428,1.5205218,0.78169072,1.1814971,0.79869848,1.6218456,1.8885807000000001,2.5210874,2.8962847999999997,3.4251807,3.6123059,6.2560453,1.3675411,462.05194000000006,631.875,1279.125,793.25,436.125,168.0,69.625,28.5,10.625,2.75,862.375,250.875,30.125,0.0,0,0,0,0
568.13593,0,0,568.13593,0,0,0,0,0,1.2365714,0,0,0,0,61.282688,11.3316,15.896992000000001,26.999113,0.08221092099999999,0,0,0,0,-25.895493,0,14.388338000000001,13.118801000000001,8.4814243,11.102121,0,0,1,0,0,0,0.10119803,0.23454748,0.89523685,7069.9336,1557.1859,5943.5737,6639.1074,5476.9199,1031.538,561.47559,4.396789599999999,3.5861275000000004,1.6864793000000002,1.140806,295.75,332.35348999999997,3.9633055,0.07930368900000001,2.7350981,2.2092959999999997,1.6562762999999998,0.81017464,0.40874547,0.25092584,0.15235475,0.07836296400000001,791.75,453.75,336.375,272.75,216.875,155.75,91.375,57.25,0.86602539,0.70710677,1.5,1.118034,0.5,0.70710677,-3.3836718,-3.3203943,-3.3171873,-8.942486800000001,-8.8230076,-8.7055798,1.3421326,360.5,510.0,470.375,199.625,92.375,49.875,26.0,11.625,0.2746191,0.18285976,1.101424,1.0893354,1.1787406999999999,1.4406961999999999,1.7886707,2.4363097999999996,1.9185122,1.5899252000000001,0.44090956,1.0450277000000001,1.5818077,2.3002641,3.264195,3.8379199999999996,4.0772581,4.2276735,1.3869545,525.97253,729.5,1384.875,890.375,520.375,200.75,92.375,49.875,26.0,11.625,1024.375,380.375,50.0,1.125,0,0,0,0
583.04272,0,0,583.04272,0,0,0,0,0,1.1674321,0,0,0,0,-9.7432508,13.02422,-56.348198,-39.563694,0.06477847,0,0,0,0,-21.253368,0,9.6129799,15.575142999999999,7.118463,16.784504000000002,0,0,1,0,0,0,0.079235844,0.15961696,0.98217177,8211.5283,1223.9294,7531.2109,7667.916,6775.9531,794.97833,640.59698,4.7914782,4.1670165,1.3090326,1.1729678,306.375,335.84622,2.7530096,0.070802435,2.8288596,2.3775213,1.664296,0.80243206,0.45847511,0.26398897,0.13954364,0.055120195999999996,788.375,470.625,346.375,278.5,228.25,186.0,121.5,79.125,0.86602539,1.5,0.70710677,0.86602539,0.5,0.70710677,-2.6301978,-2.6032014,-2.5781429,-8.0401545,-8.0165071,-7.658619900000001,1.3507195,473.5,609.625,480.375,206.375,101.375,47.75,22.0,7.375,0.29267412,0.17145422,1.2789754,1.1571382,1.2247337999999999,1.4710755,1.8431499,2.0566361,1.0951848,0.38478741,0.54374009,1.2938991000000002,1.7549661,1.8184233,1.6895295,1.6857866999999997,2.4398181,3.4265726,1.3797098,530.54633,732.0,1478.75,944.25,514.75,206.375,101.375,47.75,22.0,7.375,1005.25,334.625,34.375,0.0,0,0,0,0
609.91113,0,0,609.91113,0,0,0,0,0,1.120087,0,0,0,0,50.784401,15.397266,-9.979949000000001,8.4415655,0.19880515,0,0,0,0,-19.130371,0,8.2236214,21.675638,18.523139999999998,18.421515,0,0,1,0,0,0,0.019640839,0.35763639,0.66813958,7304.4639,2579.1025,4818.3032,7211.522,4364.3271,2675.5911,264.54559,4.5029110999999995,3.5307421999999997,2.6719209999999998,0.49481863,321.625,359.03046,1.1113917,0.057338107,2.749409,2.1500627999999997,1.6368027,0.9153921,0.54127592,0.30495408,0.16022408,0.050267454,738.0,412.75,310.25,257.875,216.5,159.25,85.125,50.625,1.6583124,0.5,1.2247449,8.261355400000001,1.8708287000000001,7.4330343999999995,-2.3970237,-2.3667002,-2.3352032000000005,-8.0344753,-7.5113273000000005,-7.262411099999999,1.3884633999999998,483.75,629.5,514.125,252.875,121.875,58.5,25.625,7.625,0.39282838,0.2268541,0.61476082,0.30413437,0.49261418,0.8001557,0.99935865,1.3362502,0.84159851,1.5449313999999998,0.51517957,1.0308527,0.96805859,0.82700139,0.76027465,0.79022837,0.94637197,0.99931854,1.3667357,565.48975,772.875,1499.625,962.375,573.375,252.875,121.875,58.5,25.625,7.625,1015.875,332.875,59.25,0.0,0,0,0,0
662.1441,0,0,662.1441,0,0,0,0,0,1.1624455,0,0,0,0,89.417778,15.751010999999998,26.910915000000003,43.889458000000005,0.65857559,0,0,0,0,-119.41471000000001,0,20.683498,24.040201,8.4352341,16.97854,0,0,1,0,0,0,0.010081866,0.15540317,0.86156559,11579.843,1784.4045,9892.8594,11482.421999999999,9610.1172,140.29196000000002,1829.4337,5.3254566,4.6965075,2.0849297,0.47156924,351.25,388.07388,7.2115035,0.033867471,2.7448339,2.1861439,1.7174938999999998,1.0919093999999998,0.70684046,0.38217178,0.1903102,0.074881062,777.0,437.875,320.0,267.5,217.125,155.625,90.0,55.25,0.5,0.5,0.70710677,0.5,1.2247449,0.86602539,-2.7105118999999998,-2.6804338,-2.6578414,-8.520869300000001,-8.3750954,-8.165038099999999,1.4306518,439.625,652.5,615.875,333.875,167.125,77.75,36.875,12.625,0.52226561,0.29065421,2.4772048,2.7101405,3.1381547000000003,3.6490676,3.996346,3.5390281999999997,2.5622671,2.3081982000000005,1.0363449,2.4638774,3.0567578999999996,3.6957562000000004,4.1063976,4.2057085,3.8346004000000002,2.6646798,1.3578608,610.61115,829.125,1638.5,1106.5,691.875,333.875,167.125,77.75,36.875,12.625,1198.875,454.0,76.0,0.0,0,0,0,0
618.6154799999999,0,0,618.6154799999999,0,0,0,0,0,1.0756794,0,0,0,0,14.042866,9.5995016,-24.62886,-12.014217,0.10114422,0,0,0,0,-29.654312,0,11.188265,16.383221,5.1681733,12.614644,0,0,1,0,0,0,0.051428709,0.14282034,0.94227976,7553.9097,1034.8203,6827.3906,7245.6084,6206.2827,829.62781,517.99933,4.6306167,4.1671014,1.4832664,0.94501096,327.5,365.12286,0.56439972,0.14786042,2.6056297,1.9402328000000002,1.3464444,0.56735837,0.21409851,0.065002277,0.009655985,0.00018826282999999998,813.375,467.25,354.25,290.125,233.375,133.5,77.25,40.0,6.6708322,0.5,6.800735499999999,0.86602539,0.5,1.2247449,-2.415205,-2.3649793,-2.3345194,-6.2456955999999995,-5.6773958,-5.6438251,1.376193,306.5,430.125,351.0,123.375,37.875,9.875,1.75,0.125,0.10691602,0.034037054,0.24273682,0.41013417,0.76628238,1.0154722,1.133558,0.49965221,0.8328554,1.5550354,0.40081897,0.77228844,1.0785708,0.52302265,1.0002685,2.4484413,1.8229171999999998,2.0149498,1.3775077,559.3435099999999,770.5,1233.0,734.75,388.875,123.375,37.875,9.875,1.75,0.125,926.5,304.625,37.875,0.0,0,0,0,0
639.97046,0,0,639.97046,0,0,0,0,0,1.0807038999999998,0,0,0,0,51.636368,48.029315999999994,-24.25996,-18.461988,0.0408694,0,0,0,0,-11.047896000000001,0,6.2284889,10.544803,15.799682,5.7979708,0,0,1,0,0,0,0.068424657,0.41598183,0.71087128,6671.5498,2609.718,4459.7466,6273.6348,3909.9138,1508.1754,1253.4606,4.2027779,3.4302778,2.2940099,0.89729571,349.5,386.53812,0.8359955,0.15478157,2.540293,1.5573123,1.0472003,0.45460114,0.25249609,0.12521018,0.062051866,0.030117447000000002,896.625,540.125,432.0,376.25,323.625,206.25,110.875,70.25,0.5,0.5,0.70710677,0.5,0.70710677,0.5,-2.7961006,-2.7924194,-2.6743731,-8.3308678,-8.135790799999999,-7.9783063,1.3701166999999999,278.625,338.25,297.875,130.25,60.0,26.25,10.875,5.5,0.13888889999999998,0.069767445,0.18959931,0.14623247,0.41632879,0.63092673,0.64083135,0.60933548,0.8199655999999999,0.64700055,0.34775048,1.0456406999999999,1.0226398,0.55293489,1.0899782,2.4641812,3.7795050000000003,4.5028234000000005,1.4249441999999999,590.63715,841.625,1240.75,652.25,348.5,130.25,60.0,26.25,10.875,5.5,962.125,314.0,50.625,0.0,0,0,0,0
512.64459,0,0,512.64459,0,0,0,0,0,1.2126945,0,0,0,0,57.568462,43.106770000000004,-8.4227524,-2.5430596000000003,0.051907182,0,0,0,0,-12.874675,0,5.8321137,16.847485,11.120732,5.8796926,0,0,1,0,0,0,0.061063182,0.14944638,0.95734847,5163.9629,732.61578,4693.1118,4902.1982,4413.4653,348.71832,401.77902,4.189364,3.7880687999999996,1.1724222,0.93606836,242.625,283.41895,1.1479671999999999,0.07989721,2.7629740000000003,2.1269732000000006,1.6105753,0.73467249,0.41182464,0.22234775,0.10718253,0.051274132,730.0,424.375,316.875,263.125,211.125,145.75,87.5,58.5,6.2649822,6.2849026,0.5,0.5,6.9641943,7.228416,-2.6102404999999997,-2.5736439,-2.5683734,-8.505460699999999,-7.9228959,-7.7680115999999995,1.3451935,313.0,445.125,398.625,169.25,79.625,36.125,15.125,6.625,0.25128207,0.13729216,0.12318077,0.24326085,0.49982437,0.87044883,1.1011966,0.32119569,1.4064379999999999,2.0227466,0.32533947,0.88587373,0.75140589,0.48413846,1.277475,1.8792651000000002,2.2732677000000003,2.3668346000000002,1.3248073,483.1835,640.125,1237.125,771.25,445.125,169.25,79.625,36.125,15.125,6.625,924.125,326.125,46.5,0.0,0,0,0,0
454.8996,0,0,454.8996,0,0,0,0,0,1.1922848999999998,0,0,0,0,42.129227,10.335361,-2.4775109,13.473973,0.52836639,0,0,0,0,-9.5972967,0,12.306041,19.418154,5.4854864999999995,15.951485,0,0,1,0,0,0,0.018042481000000003,0.16699205,0.86476696,3750.8127,616.56519,3192.8777,3692.1829,3039.4253,208.37994,503.00750999999997,3.6853604,3.3158983999999996,1.3737926,0.44539911,231.625,256.98911,2.4046862,0.044895492,3.0243781000000003,2.6657321,2.1244879,1.2395855,0.62567157,0.26538387,0.096428744,0.03677398,468.75,272.25,193.875,144.375,121.5,89.375,65.25,43.125,0.70710677,0.5,0.5,0.5,0.70710677,0.5,-2.6012647,-2.5848327,-2.5605208999999998,-7.538626700000001,-7.393739200000001,-7.2711477,1.2688078999999999,495.0,670.75,515.875,226.75,93.75,36.0,12.875,4.25,0.48355898,0.24935065,0.5994786,0.67261821,0.94757307,1.1719207,1.2383988000000001,0.73602426,0.48465349999999996,0.52309942,0.4592362,0.71083462,0.90168715,1.1907971000000002,1.5798916,2.2543382999999997,2.6735767999999998,2.9436171000000004,1.3404251,415.07355,556.375,1267.0,903.5,539.25,226.75,93.75,36.0,12.875,4.25,772.0,232.75,23.375,0.0,0,0,0,0
611.05176,0,0,611.05176,0,0,0,0,0,1.1949083,0,0,0,0,38.074535,63.122978,-51.033660999999995,-43.662624,0.028434504,0,0,0,0,-20.947025,0,11.111864,24.434746,7.4738836,7.371034599999999,0,0,1,0,0,0,0.16644081,0.39697698,0.84326762,6956.1489,2465.2942,5236.8345,6210.1689,3589.0562,1243.2399,2123.8528,4.1585693,3.3076792,2.0247203999999996,1.3494391000000001,336.625,378.98151,2.8824716,0.048210297,2.759234,2.5099132,1.8401613999999997,0.96086222,0.56003481,0.32887518,0.16145818,0.071624465,656.625,375.25,267.5,210.75,167.0,132.25,84.0,48.75,0.5,0.86602539,0.70710677,0.70710677,5.408327099999999,6.0621777,-2.6875627,-2.6370955,-2.601438,-8.527113900000002,-8.0758257,-8.0279293,1.3699206,530.75,751.125,574.0,258.0,124.75,60.5,28.0,10.5,0.46635514,0.28706998,0.44983044,0.52419913,0.59753549,0.60945541,0.70132416,0.78675866,1.1032766,1.2416076999999999,0.48476836,0.62162584,0.98523962,1.8738452,2.3476179,2.7837081,3.0474683999999996,3.5927427000000005,1.3953918,566.14923,790.0,1545.0,1069.875,612.75,258.125,124.75,60.5,28.0,10.5,1014.25,318.75,38.75,0.125,0,0,0,0
515.04034,0,0,515.04034,0,0,0,0,0,1.13447,0,0,0,0,41.893372,47.556976,-37.531521000000005,-34.183159,0.17956486,0,0,0,0,-16.777555,0,6.3105755,12.13079,22.029413,3.3483632000000005,0,0,1,0,0,0,0.13751362,0.39657729999999997,0.80345857,4564.3765,1645.5441,3333.843,4149.3652,2459.8098,1367.7694,736.797,3.5300187999999997,2.8506327000000002,1.8050183000000002,1.0570953,322.875,350.28241,2.2026882000000003,0.09507908699999999,2.7634621,2.4086666,1.5729733,0.78945768,0.36314118,0.12094881,0.04237685,0.023913412999999998,692.625,377.0,267.625,218.375,173.625,138.5,73.125,33.625,0.70710677,1.4142135,0.70710677,0.5,1.118034,0.70710677,-2.5037173999999998,-2.3670552000000002,-2.3668976,-8.0667677,-8.0326662,-7.9587354999999995,1.2208141000000001,345.5,500.0,400.0,160.125,57.625,19.25,6.875,3.125,0.21531995,0.08815112,0.58349949,0.75695598,0.76931888,0.80063844,0.89442706,1.0268217,1.4644538,2.5070639,0.65584964,0.67853194,0.83240789,1.2561183,2.1481311,3.3704512,4.5827942,4.4886742,1.5197151000000002,475.25357,722.25,1244.5,790.375,419.625,160.125,57.625,19.25,6.875,3.125,899.0,290.375,19.625,0.0,0,0,0,0
