mol_id,act_mol,act_conf,AM1_dipole,AM1_E,AM1_Eele,AM1_HF,AM1_HOMO,AM1_IP,AM1_LUMO,ASA,ASA+,ASA-,ASA_H,ASA_P,CASA+,CASA-,DASA,DCASA,dens,dipole,dipoleX,dipoleY,dipoleZ,E,E_ang,E_ele,E_nb,E_oop,E_rele,E_rnb,E_rsol,E_rvdw,E_sol,E_stb,E_str,E_strain,E_tor,E_vdw,FASA+,FASA-,FASA_H,FASA_P,FCASA+,FCASA-,glob,MNDO_dipole,MNDO_E,MNDO_Eele,MNDO_HF,MNDO_HOMO,MNDO_IP,MNDO_LUMO,npr1,npr2,PM3_dipole,PM3_E,PM3_Eele,PM3_HF,PM3_HOMO,PM3_IP,PM3_LUMO,PM6_dipole,PM6_E,PM6_Eele,PM6_HF,PM6_HOMO,PM6_IP,PM6_LUMO,PM7_dipole,PM7_E,PM7_Eele,PM7_HF,PM7_HOMO,PM7_IP,PM7_LUMO,pmi,pmi1,pmi2,pmi3,pmiX,pmiY,pmiZ,rgyr,std_dim1,std_dim2,std_dim3,vol,VSA,vsurf_A,vsurf_CP,vsurf_CW1,vsurf_CW2,vsurf_CW3,vsurf_CW4,vsurf_CW5,vsurf_CW6,vsurf_CW7,vsurf_CW8,vsurf_D1,vsurf_D2,vsurf_D3,vsurf_D4,vsurf_D5,vsurf_D6,vsurf_D7,vsurf_D8,vsurf_DD12,vsurf_DD13,vsurf_DD23,vsurf_DW12,vsurf_DW13,vsurf_DW23,vsurf_EDmin1,vsurf_EDmin2,vsurf_EDmin3,vsurf_EWmin1,vsurf_EWmin2,vsurf_EWmin3,vsurf_G,vsurf_HB1,vsurf_HB2,vsurf_HB3,vsurf_HB4,vsurf_HB5,vsurf_HB6,vsurf_HB7,vsurf_HB8,vsurf_HL1,vsurf_HL2,vsurf_ID1,vsurf_ID2,vsurf_ID3,vsurf_ID4,vsurf_ID5,vsurf_ID6,vsurf_ID7,vsurf_ID8,vsurf_IW1,vsurf_IW2,vsurf_IW3,vsurf_IW4,vsurf_IW5,vsurf_IW6,vsurf_IW7,vsurf_IW8,vsurf_R,vsurf_S,vsurf_V,vsurf_W1,vsurf_W2,vsurf_W3,vsurf_W4,vsurf_W5,vsurf_W6,vsurf_W7,vsurf_W8,vsurf_Wp1,vsurf_Wp2,vsurf_Wp3,vsurf_Wp4,vsurf_Wp5,vsurf_Wp6,vsurf_Wp7,vsurf_Wp8
MOL00000779,1,1,,,,,,,,651.37823,0,0,651.37823,0,0,0,0,0,1.0945525,0,0,0,0,60.177216,34.436813,-3.6981692,7.9594817,0.32047737,0,0,0,0,-16.052551,0,9.9187689,13.379562,7.5416722,11.657651,0,0,1,0,0,0,0.041304968,,,,,,,,0.29147318,0.76986277,,,,,,,,,,,,,,,,,,,,,,9640.6211,2726.3704,7201.1113,9353.7598,6814.7974,2499.2236,326.59991,4.9609919,4.0526867,2.3527296,0.8236528,357.875,392.71219,6.331336,0.10840151,2.7123759,2.1257987,1.3634433,0.61812502,0.32929936,0.14523834,0.014163153,0.00067820208,1050.375,607.125,444.375,370.75,310.5,234.5,141.5,81,0.5,1.118034,1.2247449,0.70710677,0.5,0.5,-3.1079628,-3.077322,-3.0081296,-6.2893033,-6.2647653,-5.6836147,1.3938184,411.625,518.625,417.375,165.75,71.75,23,2.875,0.25,0.16146272,0.062036414,1.0834482,0.8126722,1.021528,1.4126389,1.6707711,1.6786269,0.65981638,1.2531356,1.3374521,2.7175312,3.5194511,4.417624,5.3704758,5.7649512,3.7024684,4.0382156,1.4147193,612.93079,867.125,1584.25,908.625,459.75,165.75,71.75,23,2.875,0.25,1172.625,390,42.375,0,0,0,0,0
MOL00000574,1,1,,,,,,,,684.14124,0,0,684.14124,0,0,0,0,0,1.1406462,0,0,0,0,-59.748631,20.133366,-116.46377,-95.524345,0.17768611,0,0,0,0,-21.06175,0,6.160347,11.752578,9.3043137,20.939423,0,0,1,0,0,0,0.0089318352,,,,,,,,0.27175424,0.74072754,,,,,,,,,,,,,,,,,,,,,,11011.256,2973.7961,8105.7529,10942.962,7891.2666,3005.4832,114.50601,5.1304784,4.2227006,2.668715,0.39908066,366.75,402.43442,4.2312164,0.055612046,2.7267692,2.1705985,1.7044163,0.90470099,0.47672105,0.22469036,0.12148564,0.047734059,871.25,499.25,368.875,304.875,240,166.125,103.5,70,0.5,0.70710677,0.5,0.5,7.8898668,7.9686885,-2.7592435,-2.7456474,-2.697654,-8.5443974,-8.4650211,-8.4555397,1.4233191,452,637.625,574.75,260.875,115.75,48.125,23.875,9.5,0.31379193,0.15785158,1.4321724,1.6579463,2.1070287,2.6063807,3.169697,2.9650717,2.0418382,1.6956863,0.76706302,1.858349,2.2630224,2.5537834,2.3283167,1.7504662,1.0016792,2.9136775,1.3818595,622.71161,860.5,1636.625,1071.875,649.875,260.875,115.75,48.125,23.875,9.5,1184.625,434.25,75.125,0,0,0,0,0
MOL00000628,1,1,,,,,,,,654.4024,0,0,654.4024,0,0,0,0,0,1.0872228,0,0,0,0,26.24394,33.504169,-46.266411,-35.579445,0.23754969,0,0,0,0,-10.127425,0,10.298545,18.385267,17.783121,10.686968,0,0,1,0,0,0,0.021530963,,,,,,,,0.085454196,0.95519674,,,,,,,,,,,,,,,,,,,,,,11801.583,988.40503,11048.272,11566.489,10658.71,762.18488,380.68817,5.6000819,5.522171,1.3305511,0.81029207,346.125,386.67358,4.5316248,0.037505005,2.8077295,2.2315288,1.6683007,1.009376,0.52521473,0.23938149,0.089721002,0.029758593,697.875,383.875,291.375,240.25,194.25,139.5,65,35.5,1.2247449,6.3442888,6.4226165,0.5,1.118034,0.70710677,-2.4367309,-2.3865104,-2.3862143,-7.7853389,-7.6062021,-7.4403176,1.4134995,544.25,743.875,612.125,283,116.25,45.5,15.5,4.5,0.3989704,0.18938605,1.8530905,1.4537519,1.6558437,2.0683372,2.4457669,2.8561246,1.2465012,1.8119322,1.1823993,2.2100303,2.5307415,2.8851142,2.9102757,2.4900732,2.4879627,2.8081942,1.3653002,595.3819,812.875,1624.5,1076,643.125,283,116.25,45.5,15.5,4.5,1080.25,332.125,31,0,0,0,0,0
MOL00000616,1,1,,,,,,,,631.32251,0,0,631.32251,0,0,0,0,0,1.1261322,0,0,0,0,77.700081,45.25621,4.7455683,10.972403,0.13525519,0,0,0,0,-22.841988,0,3.4796412,21.542063,17.856571,6.2268343,0,0,1,0,0,0,0.027812596,,,,,,,,0.15877709,0.89114314,,,,,,,,,,,,,,,,,,,,,,9686.248,1500.5015,8421.6279,9450.3652,7909.2539,1264.219,512.77478,5.1150537,4.6486897,1.8346219,0.775267,328.75,382.61365,5.1748095,0.030087058,2.876009,2.5148773,1.9472673,1.2140079,0.66367823,0.32077059,0.15242939,0.064519107,670.75,371.875,254.25,204.625,171.625,132.125,82.5,41.25,1.8027756,1.8708287,2.5980761,0.70710677,1.118034,0.5,-2.3562264,-2.3214107,-2.3117971,-8.276576,-8.2687769,-7.8344955,1.3906268,666.625,887.25,708,330.875,147,64,27.375,10.125,0.57817107,0.31276727,2.2736888,2.1875994,2.3848016,2.7892163,3.008539,2.9740736,1.8784114,0.99907023,1.0579555,1.8687359,2.2817001,2.6336274,2.801604,3.4834216,3.6989102,4.4891272,1.3916576,589.04572,819.75,1721,1190.125,734.625,330.875,147,64,27.375,10.125,1054.375,302.875,26.625,0,0,0,0,0
MOL00000579,1,1,,,,,,,,678.50891,0,0,678.50891,0,0,0,0,0,1.0616827,0,0,0,0,64.523643,44.511307,-18.231091,-3.8690836,0.34314367,0,0,0,0,-26.684507,0,12.901012,19.052301,10.637259,14.362008,0,0,1,0,0,0,0.017881732,,,,,,,,0.127716,0.90270865,,,,,,,,,,,,,,,,,,,,,,10751.236,1352.5299,9559.8076,10590.136,9196.6104,857.11371,697.51294,5.0697169,4.6527243,1.6765687,0.62217432,394,421.53217,5.1354575,0.086358398,2.68258,2.0200381,1.4153974,0.66215068,0.34570372,0.15628408,0.050140154,0.014417436,912.75,563.75,428.75,357.5,308.25,231.75,147.5,98,2.236068,0.5,2.0615528,0.5,0.70710677,0.5,-2.5763483,-2.5524347,-2.5492041,-7.2707019,-7.029779,-6.8992243,1.3761119,471.375,588.125,456.25,182,78,30.375,8.75,2.5,0.18192419,0.084965035,1.0187714,1.0517145,1.4091178,1.7354778,1.8944938,1.3840128,0.49899045,0.25750586,1.0087302,2.0707669,2.6937022,3.27301,3.7337976,4.4404249,5.3327651,5.9165998,1.4558938,624.70215,909.5,1544.625,927.125,495,182,78,30.375,8.75,2.5,1073.25,339,38.75,0,0,0,0,0
MOL00000639,1,1,,,,,,,,675.94873,0,0,675.94873,0,0,0,0,0,1.0226221,0,0,0,0,37.023388,42.439522,-24.892851,-18.76827,0.016868483,0,0,0,0,4.3431687,0,4.4727607,9.7369633,8.8625097,6.1245799,0,0,1,0,0,0,0.019596523,,,,,,,,0.14549267,0.89033902,,,,,,,,,,,,,,,,,,,,,,11296.254,1614.5953,9880.4785,11097.435,9190.2939,594.27576,1511.6851,5.6310081,5.1872644,1.9711459,0.7261526,348.375,391.29831,1.8836517,0.054286435,2.7577229,2.2060888,1.588945,0.83773619,0.43407792,0.19621287,0.083444826,0.03436989,732.125,439.875,331,276.5,226.375,148.375,88.625,52.75,1.2247449,0.5,0.86602539,0.5,0.70710677,0.5,-2.3255749,-2.305126,-2.2798052,-8.7131643,-8.602253,-7.92659,1.4303749,586,761.625,571.625,235.625,100.125,39.5,15.625,5.625,0.30249244,0.14285715,0.49103576,0.56127793,0.92430198,1.4145857,1.5721102,0.7594105,1.9440733,2.7633913,0.8476041,1.2768176,1.2491635,1.0513359,0.97865987,1.2701248,1.9882562,3.0501044,1.3676797,619.11426,846.75,1598.5,1036.75,583.5,235.625,100.125,39.5,15.625,5.625,1012.5,275.125,11.875,0,0,0,0,0
MOL00000612,1,1,,,,,,,,715.0849,0,0,715.0849,0,0,0,0,0,1.1092066,0,0,0,0,95.83036,51.702721,7.8625622,20.413866,0.42641574,0,0,0,0,-17.071054,0,8.572197,16.185982,14.71516,12.551305,0,0,1,0,0,0,0.020805754,,,,,,,,0.069180787,0.97033101,,,,,,,,,,,,,,,,,,,,,,15652.205,1061.8539,14893.584,15348.972,14446.48,565.67517,640.04919,5.921968,5.6989465,1.2779458,0.82202744,402.375,429.97678,6.6113119,0.059267253,2.7746477,2.277545,1.5551928,0.81583959,0.41715372,0.20685403,0.084788263,0.029740186,1006.875,586.375,431,356.25,300.375,245.25,152.375,91.5,1.2247449,0.5,0.86602539,12.668859,13.124405,0.5,-2.7213278,-2.6952302,-2.688175,-7.5293927,-7.5222602,-7.4784374,1.4089712,530.875,688.125,556.875,241.75,102.625,43.75,15.75,5.25,0.23810905,0.12280702,1.8673537,1.6514738,2.0129504,2.3974538,2.6793833,2.6897383,0.89243013,0.79515356,1.0584561,2.4708037,3.1928463,3.9430788,4.6289062,4.8532391,5.5162473,6.0296493,1.4373419,653.55011,939.375,1784.625,1109.625,606.5,241.75,102.625,43.75,15.75,5.25,1253.75,421.5,49.625,0,0,0,0,0
MOL00000863,1,1,,,,,,,,568.62378,0,0,568.62378,0,0,0,0,0,1.2849143,0,0,0,0,63.053699,41.040504,-9.2322655,-0.35211611,0.0022525175,0,0,0,0,-2.9047604,0,11.580161,21.464388,10.782895,8.8801489,0,0,1,0,0,0,0.020735236,,,,,,,,0.058192477,0.98153895,,,,,,,,,,,,,,,,,,,,,,10254.57,585.11511,9869.2021,10054.824,9584.2559,217.27243,453.04263,5.1793847,5.0642853,0.99422115,0.72924364,297.5,329.71689,1.9703128,0.049476881,2.8556256,2.4775648,2.0282669,0.99036884,0.47032017,0.21174791,0.097234488,0.05590925,625.25,366.625,262.75,201.5,154.875,113.375,74.5,56.875,6.745369,2.1794496,7.5663729,7.7942286,7.6485291,0.5,-2.5089433,-2.4609516,-2.4583735,-8.9021969,-8.6935759,-8.6423359,1.3451905,454.125,689,564.75,227.5,91.25,38.125,17.875,8,0.34728831,0.18920596,0.24997489,0.16475075,0.51366526,0.95175612,1.0319316,0.63688374,0.74323308,0.78235477,0.51000333,0.21914095,0.22781761,1.150386,2.4033535,3.1597207,2.6368861,2.6215243,1.3720037,518.22021,711,1428.5,1002.875,603.75,227.5,91.25,38.125,17.875,8,974.375,313.875,39,0,0,0,0,0
MOL00000971,1,1,,,,,,,,505.25537,0,0,505.25537,0,0,0,0,0,1.4972506,0,0,0,0,41.932991,18.819502,-11.751779,-1.4607586,0.21957676,0,0,0,0,-17.580074,0,9.1159945,23.095562,15.238676,10.29102,0,0,1,0,0,0,0.03435719,,,,,,,,0.15819113,0.89257002,,,,,,,,,,,,,,,,,,,,,,6970.9517,1075.4471,6068.0518,6798.4038,5525.3062,881.28186,564.36353,4.2656465,3.7070417,1.31733,0.68712586,255.875,289.3009,4.1045804,0.058514018,2.8967271,2.5281539,1.9431522,1.1216072,0.51307946,0.25124088,0.11891343,0.034726623,675.125,370.375,251.5,198.375,161.375,131.375,82.5,44.75,0.5,9.9121141,10.271319,5.5226803,14.874475,9.6306801,-2.3147922,-2.3077116,-2.2796772,-7.2848139,-7.1925058,-7.026937,1.3039689,423.875,579.125,498.875,226.5,92.75,40.125,16.5,4.25,0.36878729,0.20226844,1.3660376,1.3531775,1.484956,1.8158512,2.2181172,2.487668,1.5338734,0.80130076,0.91570282,1.77351,2.2750933,2.4796071,2.6556349,2.9905758,3.1008692,3.3428302,1.3631231,465.93372,635.125,1363.125,912.625,545.375,226.625,92.75,40.125,16.5,4.25,939.25,333.5,46.5,0.125,0,0,0,0
MOL00001040,1,1,,,,,,,,513.26624,0,0,513.26624,0,0,0,0,0,1.2634124,0,0,0,0,18.090017,6.186523,-19.158831,-9.5993729,0.65187484,0,0,0,0,-26.341852,0,4.6566515,16.947588,16.19434,9.5594578,0,0,1,0,0,0,0.040930703,,,,,,,,0.18902202,0.87967396,,,,,,,,,,,,,,,,,,,,,,5352.7178,978.18292,4552.2847,5174.9683,3810.2085,892.12769,650.38153,4.0079141,3.5994802,1.4762986,0.72822297,263.75,297.75153,3.9469895,0.089805789,2.7264934,2.1173098,1.5676203,0.80808312,0.31537592,0.10855985,0.046477079,0.013075233,655,345.5,250.125,203,166.75,111.75,58.5,28.875,0.5,6.5192022,6.5,0.70710677,0.70710677,0.70710677,-2.414032,-2.3561869,-2.3175511,-7.0440831,-6.8874021,-6.8537364,1.3082522,300.75,447.75,388.875,156,51,16,6.375,1.625,0.20389806,0.078817733,1.4026424,1.5521652,1.7441109,2.1977444,2.6326203,2.8490562,2.5043557,2.0573113,0.21415026,0.93579239,1.3856722,1.7727637,3.0450027,5.3434982,5.594367,6.2275219,1.3687463,474.43054,649.375,1157.25,722.125,417.875,156,51,16,6.375,1.625,856.5,274.375,29,0,0,0,0,0
MOL00001102,1,1,,,,,,,,521.97455,0,0,521.97455,0,0,0,0,0,1.2740244,0,0,0,0,-15.780714,5.0527296,-53.28709,-48.782589,0.29636139,0,0,0,0,-33.569004,0,2.256285,12.998102,25.396502,4.5045018,0,0,1,0,0,0,0.045107234,,,,,,,,0.11888083,0.95120651,,,,,,,,,,,,,,,,,,,,,,6774.1748,778.05371,6225.4756,6544.8203,5528.1929,305.79108,940.19122,4.4688373,3.9783673,1.2682252,0.84494406,266.25,312.22095,4.7462883,0.066948541,2.7494748,2.4176505,1.8510273,0.87231404,0.33826071,0.15661627,0.089428917,0.039214604,585.25,301,211.75,159.75,120.25,78.875,37,17.875,1.6583124,6.5,6.9641943,0.70710677,1.118034,0.5,-2.2105191,-2.1622078,-2.1418273,-8.1713915,-8.0732832,-8.0270824,1.3234869,333,558.875,466.125,177.125,62.625,27,13,5.375,0.29574969,0.16901408,1.7590159,1.6251425,1.9601442,2.3212419,2.5352781,1.9639004,1.8100101,2.2580853,0.4330748,0.74045169,1.1076021,2.0022638,3.1879892,4.2439427,4.5952468,4.5169153,1.3532509,480.14011,649.75,1192.875,816.875,483.25,177.125,62.625,27,13,5.375,859.875,258,17.125,0,0,0,0,0
MOL00000923,1,1,,,,,,,,543.79694,0,0,543.79694,0,0,0,0,0,1.1622503,0,0,0,0,81.886322,18.24531,27.213509,37.270569,0.0015821568,0,0,0,0,-2.8253069,0,9.3554821,18.188087,17.013378,10.057061,0,0,1,0,0,0,0.01660507,,,,,,,,0.08132565,0.94974852,,,,,,,,,,,,,,,,,,,,,,7186.394,575.49664,6720.8447,7076.4463,6602.7744,308.76376,274.85568,4.7449937,4.5728202,1.1398605,0.58925664,274.625,312.44141,3.313359,0.05053664,2.8095412,2.2218175,1.7904148,0.95028615,0.48434457,0.21130781,0.091432631,0.044168323,578.375,330.125,248.625,199.875,168.125,112.25,68.875,49.5,0.5,0.5,0.70710677,1.118034,0.70710677,0.5,-2.2930875,-2.276346,-2.2498269,-8.0444984,-7.9126081,-7.8186202,1.3541548,445,617.375,499.25,206.375,85.25,33.5,14.25,5.625,0.34288588,0.16760476,0.79743612,0.69303566,1.2027113,1.7485423,1.8301709,0.80542809,1.940539,2.4283392,1.1281846,1.9457017,1.9616951,1.9973242,2.1326873,2.670742,2.4802845,1.7211598,1.3314497,497.85959,662.875,1285.75,851,514.625,206.375,85.25,33.5,14.25,5.625,840.75,233.625,15.375,0,0,0,0,0
MOL00000957,1,1,,,,,,,,553.24896,0,0,553.24896,0,0,0,0,0,1.1867474,0,0,0,0,44.189049,22.483028,-2.0704093,2.3147948,0.0058841784,0,0,0,0,-10.096925,0,6.7295847,17.048985,12.655758,4.3852043,0,0,1,0,0,0,0.042554852,,,,,,,,0.090135761,0.98965186,,,,,,,,,,,,,,,,,,,,,,6819.249,591.07788,6489.7803,6557.6396,5577.5752,443.53287,798.14093,4.5576758,4.3136487,1.0435351,0.88985515,276.625,319.28372,4.8918123,0.030945357,2.8121541,2.2035954,1.8680288,1.2226211,0.67869425,0.30510187,0.12016501,0.023965286,489.875,271,209.625,171.5,132.875,63.5,32.625,20.375,6.7082038,0.5,6.7268119,0.70710677,3.5355339,3.082207,-2.3777485,-2.3589077,-2.307653,-6.9421849,-6.9162197,-6.9080601,1.3608925,452.75,663.75,580.875,285.5,123.625,48.375,15.25,3.5,0.58974361,0.28206998,1.3408234,1.8660498,2.4986975,3.1732364,3.8781762,2.4559958,1.1294281,1.2539328,1.0533696,1.8766896,2.0648334,2.2223446,2.4960439,2.5583916,3.3171346,3.2082565,1.3330514,506.54462,675.25,1341.125,954,616.125,285.5,123.625,48.375,15.25,3.5,888.375,290.25,35.25,0,0,0,0,0
MOL00000832,1,1,,,,,,,,646.15253,0,0,646.15253,0,0,0,0,0,1.049953,0,0,0,0,109.28585,38.803104,19.94562,33.947296,0.15673789,0,0,0,0,-10.031514,0,19.367632,25.267363,17.01108,14.001678,0,0,1,0,0,0,0.011960397,,,,,,,,0.091521353,0.92954487,,,,,,,,,,,,,,,,,,,,,,10021.239,907.59753,9218.0957,9916.7842,9027.0908,198.78574,795.36206,5.2164731,4.9928474,1.4885612,0.54603577,350.75,381.48596,5.2112775,0.083827235,2.696511,1.9589032,1.2450659,0.6220023,0.36288461,0.18074879,0.052914187,0.028215772,932.875,537.875,405,347.375,289,218.875,127.875,76.25,0.70710677,0.5,0.5,0.5,0.5,1,-2.4773383,-2.4750795,-2.4584856,-9.3246584,-9.2442312,-8.6659708,1.3733532,386.25,475.625,371,168.5,78.125,31.75,10.125,5.125,0.19290124,0.091399781,0.89479429,0.79900628,1.1059675,1.5704556,1.846442,0.98188734,1.1303831,2.291908,1.6003468,3.3078749,3.9367511,4.1405888,4.1153312,3.1640902,1.1007249,2.4368491,1.4108784,583.14734,822.75,1429.375,795.75,413.25,168.5,78.125,31.75,10.125,5.125,1043.125,320.125,42.25,0,0,0,0,0
MOL00001035,1,1,,,,,,,,588.89996,0,0,588.89996,0,0,0,0,0,1.1263776,0,0,0,0,64.544456,35.20512,-1.9341577,4.4853969,0.090791203,0,0,0,0,-16.508728,0,8.4612026,16.516569,16.30195,6.4195547,0,0,1,0,0,0,0.050565567,,,,,,,,0.12985301,0.96060807,,,,,,,,,,,,,,,,,,,,,,7591.6641,943.14166,6977.0386,7263.1484,6501.3164,396.42941,693.91858,4.7095456,4.4816399,1.2848101,1.0077769,303.875,342.16742,1.5235746,0.062202241,2.7669659,2.1702187,1.6237426,0.85660732,0.43786189,0.19865735,0.074371815,0.031892963,714.875,413.625,312.75,257.625,208.875,131.375,76,41.75,0.5,0.5,1,0.5,0.5,0.70710677,-2.7624655,-2.7489219,-2.6941969,-8.7524071,-8.4584875,-8.3076067,1.356496,430.625,564,487.625,210,88,36.25,13.25,5.375,0.2813749,0.14070839,0.33661181,0.40441623,0.69028908,0.98182303,1.102818,0.7023356,1.0134511,1.5983131,0.49301851,0.46716765,0.64350635,1.3306644,2.1702774,2.9521143,3.6924448,4.24858,1.3764102,534.81512,736.125,1397.875,913,526.875,210,88,36.25,13.25,5.375,967.25,349,39.25,0,0,0,0,0
MOL00001100,1,1,,,,,,,,625.60382,0,0,625.60382,0,0,0,0,0,1.1105435,0,0,0,0,70.905235,16.059534,26.293053,35.926991,0.027234063,0,0,0,0,-15.384461,0,9.575799,15.733696,9.3156824,9.6339359,0,0,1,0,0,0,0.051533144,,,,,,,,0.13942376,0.94670457,,,,,,,,,,,,,,,,,,,,,,9278.9961,1240.3,8421.791,8895.9014,7853.4878,689.13879,736.36969,5.019484,4.5301991,1.5453768,1.0283965,331.625,373.90128,2.3520687,0.088636294,2.6659503,2.0416558,1.5204817,0.73705322,0.30806327,0.12743601,0.061398186,0.035795543,825,447.375,332.875,274,227.5,159.125,78.125,43.125,0.5,1.118034,0.70710677,7.6321688,7.6157732,0.5,-2.8879035,-2.8875639,-2.8826928,-8.7809258,-8.7104349,-8.6699648,1.3957053,368.625,530,453.75,175.375,63.25,24.75,10.875,5.625,0.19001126,0.09032847,0.81920356,0.71265221,0.86419106,1.2200905,1.6081685,2.2995944,1.2173743,0.63778269,0.27477744,1.0899773,1.3475834,1.2602247,1.7770764,2.1105034,1.6800853,1.5790671,1.3740052,580.51093,797.625,1395,848.625,486.5,175.375,63.25,24.75,10.875,5.625,1026.375,318.625,32.75,0,0,0,0,0
MOL00001244,1,1,,,,,,,,512.03229,0,0,512.03229,0,0,0,0,0,1.168968,0,0,0,0,63.759563,56.304653,-18.555443,-17.581863,0.0072219707,0,0,0,0,-12.735707,0,9.9499655,13.810062,15.079588,0.97357905,0,0,1,0,0,0,0.050333656,,,,,,,,0.11551743,0.98334861,,,,,,,,,,,,,,,,,,,,,,5198.8394,572.26764,4871.4604,4953.9507,4594.3525,358.98364,245.50299,4.2177601,4.1505194,1.0917698,0.93117589,250,287.80624,2.6732569,0.044948623,2.888037,2.1457429,1.7194397,1.0255263,0.62767988,0.35177675,0.12243391,0.053318731,585.375,341.125,266.125,222.5,183.25,118.125,65.125,43.625,0.5,1.2247449,0.86602539,0.70710677,1.118034,0.5,-2.7136607,-2.6489289,-2.6201506,-8.2847137,-8.1782331,-8.1565514,1.3191667,433.125,535.125,491.125,238.5,116.25,51,17.375,6.375,0.4368248,0.22921348,0.86294883,0.78572857,0.93766975,1.1285354,1.3253548,1.3715415,0.39235121,1.0953083,0.69238287,1.312283,1.4402883,1.7038256,1.8464956,1.8931971,2.7454545,3.2996805,1.3338463,461.91602,616.125,1296.875,847.125,527.875,238.5,116.25,51,17.375,6.375,863.75,312,36.75,0,0,0,0,0
MOL00001270,1,1,,,,,,,,487.5098,0,0,487.5098,0,0,0,0,0,1.2183938,0,0,0,0,74.557938,10.003881,32.4631,43.54871,0.036759615,0,0,0,0,-26.586029,0,5.9131565,14.663705,15.055431,11.085609,0,0,1,0,0,0,0.026562193,,,,,,,,0.096836284,0.94959897,,,,,,,,,,,,,,,,,,,,,,5238.645,495.78006,4861.7339,5119.7759,4725.8579,374.1113,138.67542,4.205337,3.8871362,1.1338794,0.63352203,243.125,272.96631,4.7439823,0.035315741,2.9005172,2.35375,1.9495068,1.1972023,0.70216191,0.38064727,0.20386617,0.088917062,529.75,282.5,210.625,167.75,132.125,89.375,47.875,30.5,4.0620193,6.5383482,7.1589108,0.5,0.70710677,0.5,-2.3607411,-2.3448029,-2.3089371,-8.3585224,-8.2701187,-8.2676582,1.3075491,402,582,527.625,263.375,125.375,59.25,27.125,10.375,0.59525222,0.35320416,1.3963088,1.5079197,2.0017588,2.7361622,3.3622985,2.9313145,1.1322854,1.0825568,0.83334017,1.724048,2.0691233,2.5077095,2.9042296,3.2918317,3.4306204,3.4471719,1.3336687,449.6994,599.75,1283.625,888.125,565.875,263.375,125.375,59.25,27.125,10.375,881.625,306.125,38.25,0,0,0,0,0
MOL00001284,1,1,,,,,,,,603.53973,0,0,603.53973,0,0,0,0,0,1.1423863,0,0,0,0,38.59536,35.202312,-12.081938,-7.8076773,0.011842219,0,0,0,0,-19.898905,0,4.1914473,11.016056,6.9974327,4.274261,0,0,1,0,0,0,0.063846827,,,,,,,,0.16145581,0.92574328,,,,,,,,,,,,,,,,,,,,,,8098.0386,1252.8517,7183.5073,7759.7183,6648.3945,440.60663,1009.0378,4.8120933,4.0172043,1.6927055,1.0150644,306.125,349.72321,3.5809605,0.124722,2.621984,1.8881288,1.3050001,0.59221464,0.25355968,0.11213149,0.034154918,0.018832712,861.125,481.125,365.875,307.625,253.125,167.25,78.375,41.5,0.5,1.118034,1.2247449,1.2247449,1.118034,0.5,-2.5716159,-2.51494,-2.466083,-8.1004543,-8.0672503,-8.0037289,1.3818842,306,415.125,372.25,134.75,49.5,19,6.125,2.75,0.13529211,0.06176351,0.94000387,0.92465436,0.94533914,1.1328427,1.3796349,2.6988833,2.9473896,3.1769149,0.29566666,1.1742798,1.7854739,2.1456046,3.2539475,4.2468114,4.7824469,5.1440711,1.3682646,558.737,764.5,1291.125,740.25,406.5,134.75,49.5,19,6.125,2.75,985.125,325.125,34.25,0,0,0,0,0
MOL00001545,1,1,,,,,,,,527.39532,0,0,527.39532,0,0,0,0,0,1.1184663,0,0,0,0,-51.641293,10.64833,-92.698097,-80.084511,0.013072067,0,0,0,0,-4.7938614,0,5.1561027,14.574442,12.62571,12.613588,0,0,1,0,0,0,0.01499766,,,,,,,,0.10762094,0.91901833,,,,,,,,,,,,,,,,,,,,,,6330.3374,672.32178,5741.2251,6247.1279,5290.5195,169.62277,870.19519,4.6701765,4.21316,1.5018382,0.51596439,259.5,295.37128,4.3868799,0.065816402,2.8071282,2.1596189,1.6774507,0.82513458,0.42439666,0.20682308,0.084581904,0.017847287,639,358.5,272.125,219.25,175.875,119.75,60.75,42.125,0.5,0.5,1,0.70710677,0.5,1.118034,-2.5948629,-2.5650294,-2.511586,-7.4265242,-7.2469077,-7.2310147,1.3484795,337.5,513.875,452.75,180,75.875,31.375,11.25,2.5,0.27882406,0.14310148,1.4322385,1.6156931,1.9010634,2.3965814,2.8173666,3.6041107,3.214633,3.0749805,0.43142611,1.4061435,1.9796973,2.5339673,2.5976138,2.7301605,3.2811654,4.022985,1.3202012,483.35437,638.125,1259.25,827.625,481.25,180,75.875,31.375,11.25,2.5,921.75,313.75,28.5,0,0,0,0,0
